,Unnamed: 0,UserID,created_at,Longitude,Latitude,Location,New_Long,New_Lat,New_Loc,Old Region,New Region,Old_Region_Long,Old_Region_Lat,New_Region_Long,New_Region_Lat,Year,Month,Day,Hour,Minute,Second
26929,28355,419704098,2015-04-06 00:02:27,-75.1859683,4.4246431,Bogota Bogota COL,-74.05436312,4.66643392,Bogota Bogota COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,06,00,02,27
31046,32701,178056984,2015-04-06 00:00:23,-74.0887891,4.7367457,Bogota Bogota COL,-74.1090316,4.5792387,Cali Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,00,23
31049,32704,805237610,2015-04-06 00:39:02,-74.21966499,4.57847882,Lorica Cordoba COL,-75.63865159999999,6.143592900000001,Bogota Bogota COL,630.0,1056,-74.23992739288482,4.507788126321032,-75.64363213511491,6.138750491541997,2015,04,06,00,39,02
28627,30144,2338727376,2015-04-06 00:19:39,-76.53949190000002,3.4395246,Pereira Risaralda COL,-75.5647058,6.3447343,Pereira Risaralda COL,71.0,1011,-76.58320023625186,3.410623389208069,-75.59216402524953,6.359544307473867,2015,04,06,00,19,39
26920,28345,1157733103,2015-04-06 00:17:36,-75.6946,4.8143,Villavicencio Meta COL,-76.5306728,3.4583953999999997,Bogota Bogota COL,273.0,71,-75.65507420680916,4.784885575908646,-76.58320023625186,3.410623389208069,2015,04,06,00,17,36
26917,28342,256755774,2015-04-06 00:47:03,-74.04091948,4.77406831,Garzon Huila COL,-74.17483990000001,4.597576999999999,Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,47,03
31054,32709,228776923,2015-04-06 00:43:42,-76.34597959999999,3.4070807,Bogota Bogota COL,-74.10687220000001,4.7177132,Bogota Bogota COL,82.0,969,-76.37812860754917,3.3817439657614727,-74.22253303502151,4.282038647965294,2015,04,06,00,43,42
31055,32710,711375276,2015-04-06 00:12:40,-73.0971177,7.0856424,Bogota Bogota COL,-74.0730927,4.618927200000001,Bogota Bogota COL,218.0,969,-73.06827337011991,7.08294837631658,-74.22253303502151,4.282038647965294,2015,04,06,00,12,40
26906,28331,1472842532,2015-04-06 00:47:28,-75.51117990000002,5.0852308,Bogota Bogota COL,-73.1158796,7.086205499999999,Valle del Cauca COL,773.0,186,-75.50286825151855,5.0741009147754434,-73.10826300553325,7.164240043543232,2015,04,06,00,47,28
31061,32716,184173519,2015-04-06 00:13:47,-74.155343,4.5992459000000006,Armenia Quindio COL,-76.1799908,4.1392988,Bogota COL,969.0,73,-74.22253303502151,4.282038647965294,-76.16351279143214,4.1415339143587175,2015,04,06,00,13,47
26903,28328,1210054736,2015-04-06 00:45:06,-73.16896615,7.06242047,Cali Valle del Cauca COL,-75.48294255,5.05665545,Medellin Antioquia COL,221.0,773,-73.31784642682109,7.050150983980759,-75.50286825151855,5.0741009147754434,2015,04,06,00,45,06
31068,32723,108323613,2015-04-06 00:28:11,-74.1609285,4.6551026,Ibague Tolima COL,-72.50416740000001,7.9415937,Manizales Caldas COL,969.0,299,-74.22253303502151,4.282038647965294,-72.4771775980177,8.077703944981124,2015,04,06,00,28,11
29756,31327,165519728,2015-04-06 00:51:13,-76.6535035,5.699214700000001,Bogota Bogota COL,-75.6054064,6.251482,Bogota Bogota COL,514.0,993,-76.64983507832616,5.983291886261583,-75.5963807304863,6.268681718686395,2015,04,06,00,51,13
31080,32735,471351895,2015-04-06 00:47:54,-75.6399757,6.171774299999999,Ibague Tolima COL,-74.15709620000001,4.6202368,Bogota Bogota COL,1051.0,969,-75.61340139575776,6.17683217611409,-74.22253303502151,4.282038647965294,2015,04,06,00,47,54
30367,31979,957935544,2015-04-06 00:44:02,-72.5182291,7.9014609,Bogota Bogota COL,-74.1111355,4.5489792,Cali Valle del Cauca COL,299.0,969,-72.4771775980177,8.077703944981124,-74.22253303502151,4.282038647965294,2015,04,06,00,44,02
29232,30777,53373016,2015-04-06 00:48:10,-74.056825,4.6496974,Bogota Bogota COL,-74.1701866,4.5713502,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,48,10
30358,31970,253359289,2015-04-06 00:12:02,-75.575554,6.206213,Sincelejo Sucre COL,-75.6788602,4.5461035999999995,Bogota Bogota COL,993.0,287,-75.5963807304863,6.268681718686395,-75.71888712424135,4.488297554888304,2015,04,06,00,12,02
30357,31968,1210054736,2015-04-06 00:41:18,-73.16896189,7.06241399,Bogota Bogota COL,-74.6492997,4.1986697,Bogota Bogota COL,221.0,139,-73.31784642682109,7.050150983980759,-74.65473206263455,4.18424230733666,2015,04,06,00,41,18
28630,30147,176437856,2015-04-06 00:28:02,-74.1963246,4.6332711,Medellin Antioquia COL,-74.1469616,4.640324700000001,Cali Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,28,02
31104,32760,2438850646,2015-04-06 00:05:01,-75.2357027,4.4305005,Bogota Bogota COL,-75.56238192,6.20655149,Boyaca COL,113.0,993,-75.2436355128686,4.478220611342182,-75.5963807304863,6.268681718686395,2015,04,06,00,05,01
30354,31965,2365939503,2015-04-06 00:47:53,-74.15503170000001,4.6153853,Bogota Bogota COL,-74.0946311,4.82204689,Sogamoso Boyaca COL,969.0,564,-74.22253303502151,4.282038647965294,-74.12285723902033,4.7875171765765,2015,04,06,00,47,53
29228,30773,141191941,2015-04-06 00:43:24,-74.1084309,4.7186673,Manizales Caldas COL,-75.6041697,1.6000836999999999,Bogota Bogota COL,969.0,757,-74.22253303502151,4.282038647965294,-75.61563398072359,1.7275922717659569,2015,04,06,00,43,24
30351,31962,739318496,2015-04-06 00:14:33,-74.19068940000001,4.5863398,Sogamoso Boyaca COL,-74.6958176,4.0879446,Pereira Risaralda COL,630.0,121,-74.23992739288482,4.507788126321032,-74.73491551508889,4.130172345477405,2015,04,06,00,14,33
26857,28282,577493199,2015-04-06 00:09:07,-75.7619962,8.8716024,Sogamoso Boyaca COL,-74.1856817,4.6125622,Florencia Caqueta COL,664.0,969,-75.88268204603958,8.88500459208828,-74.22253303502151,4.282038647965294,2015,04,06,00,09,07
31125,32783,371973238,2015-04-06 00:26:59,-75.5848892,6.158295799999999,Bogota Bogota COL,-73.08264179999999,7.059968700000001,Medellin Antioquia COL,1039.0,218,-75.53948701836117,6.148782034613276,-73.06827337011991,7.08294837631658,2015,04,06,00,26,59
29195,30736,536728509,2015-04-06 00:41:27,-75.60268420000001,6.2802074,Medellin Antioquia COL,-75.55266348,6.26573858,Bucaramanga Santander COL,993.0,993,-75.5963807304863,6.268681718686395,-75.5963807304863,6.268681718686395,2015,04,06,00,41,27
31290,32957,1027140878,2015-04-06 00:21:31,-75.23441609999999,4.4503322999999995,Bogota Bogota COL,-74.07323000000001,4.59665,Ocana Norte de Santander COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,06,00,21,31
31291,32958,600527169,2015-04-06 00:11:19,-74.22332469999999,4.7090168,Medellin Antioquia COL,-74.1688157,4.626410099999999,Valle del Cauca COL,601.0,969,-74.22939735785175,4.677094242905014,-74.22253303502151,4.282038647965294,2015,04,06,00,11,19
26688,28108,100022232,2015-04-06 00:09:34,-70.75132990000002,7.073137599999999,Bogota Bogota COL,-76.48679659999999,3.4147053,Bogota Bogota COL,64.0,71,-70.48464514960395,6.793883512014504,-76.58320023625186,3.410623389208069,2015,04,06,00,09,34
27707,29179,127691722,2015-04-06 00:05:10,-75.28873693,2.93334744,Villavicencio Meta COL,-74.15515490000001,4.587375,Cali Valle del Cauca COL,477.0,969,-75.29692926897057,3.035986213792796,-74.22253303502151,4.282038647965294,2015,04,06,00,05,10
30231,31837,2581060952,2015-04-06 00:55:37,-74.0955625,4.601328700000001,Bogota Bogota COL,-75.73290984,4.79846683,Tulua Valle del Cauca COL,969.0,273,-74.22253303502151,4.282038647965294,-75.65507420680916,4.784885575908646,2015,04,06,00,55,37
26572,27984,184173519,2015-04-06 00:41:52,-74.1553168,4.5993154999999994,Pereira Risaralda COL,-74.174195,4.6071862,Norte de Santander COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,41,52
31401,33076,244276434,2015-04-06 00:24:45,-75.2486504,4.4471541,Bogota Bogota COL,-74.1988527,4.57915935,Manizales Caldas COL,113.0,630,-75.2436355128686,4.478220611342182,-74.23992739288482,4.507788126321032,2015,04,06,00,24,45
28727,30247,411838704,2015-04-06 00:27:29,-74.15798529,4.60744025,Bogota Bogota COL,-75.7383497,4.8007587,Valle del Cauca COL,969.0,273,-74.22253303502151,4.282038647965294,-75.65507420680916,4.784885575908646,2015,04,06,00,27,29
30222,31828,48186250,2015-04-06 00:25:25,-75.24220038,4.43753103,Bogota Bogota COL,-74.1179133,4.4912675,Bogota Bogota COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,06,00,25,25
28395,29898,141646577,2015-04-06 00:37:17,-74.0773196,4.6389533,Medellin Antioquia COL,-74.04642391,4.71568225,Medellin Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,37,17
27721,29193,288013463,2015-04-06 00:44:16,-75.60262409999999,6.2635275,Pereira Risaralda COL,-73.6378747,4.1523635,Bogota Bogota COL,993.0,403,-75.5963807304863,6.268681718686395,-73.46847854559837,4.110928857380912,2015,04,06,00,44,16
26554,27965,100567706,2015-04-06 00:28:28,-74.0949368,4.7124807,Ibague Tolima COL,-74.1365092,4.5850784,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,28,28
26552,27963,2159807941,2015-04-06 00:28:25,-73.08771416,7.02133097,Antioquia COL,-75.6189385,6.253096599999999,Sogamoso Boyaca COL,246.0,993,-73.01230348251966,6.951168600800344,-75.5963807304863,6.268681718686395,2015,04,06,00,28,25
29473,31028,3009559875,2015-04-06 00:31:30,-76.3311657,3.7646368999999997,Lorica Cordoba COL,-75.48055009999999,5.0515544000000006,Bogota Bogota COL,91.0,773,-76.28936891024695,3.77943370420212,-75.50286825151855,5.0741009147754434,2015,04,06,00,31,30
28732,30252,3134711698,2015-04-06 00:24:46,-74.0697689,4.6602678,Cali Valle del Cauca COL,-75.5648232,6.3159276,Bogota Bogota COL,969.0,1011,-74.22253303502151,4.282038647965294,-75.59216402524953,6.359544307473867,2015,04,06,00,24,46
29475,31031,155650361,2015-04-06 00:03:10,-74.0605895,4.7346804,Bogota Bogota COL,-74.0304674,4.7582389,Tulua Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,03,10
31434,33109,571146273,2015-04-06 00:34:03,-74.11020513,4.68159962,Pereira Risaralda COL,-75.37977541,9.29996704,Bogota Bogota COL,969.0,160,-74.22253303502151,4.282038647965294,-75.44161534197444,9.324871476437524,2015,04,06,00,34,03
26530,27937,90263965,2015-04-06 00:42:26,-74.09806,4.6717808,Medellin Antioquia COL,-74.12457490000001,4.662461799999999,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,42,26
31435,33110,2940192545,2015-04-06 00:23:41,-75.5154075,5.0727595999999995,Monteria Cordoba COL,-75.6436228,6.1871292,Bogota Bogota COL,773.0,993,-75.50286825151855,5.0741009147754434,-75.5963807304863,6.268681718686395,2015,04,06,00,23,41
29149,30686,306393057,2015-04-06 00:03:07,-74.2008771,4.5856694000000005,Cali Valle del Cauca COL,-75.6070359,6.257934099999999,Medellin Antioquia COL,630.0,993,-74.23992739288482,4.507788126321032,-75.5963807304863,6.268681718686395,2015,04,06,00,03,07
26526,27933,2440682532,2015-04-06 00:50:25,-75.2139147,4.4307705,Medellin Antioquia COL,-76.5222,3.4206,Villavicencio Meta COL,113.0,71,-75.2436355128686,4.478220611342182,-76.58320023625186,3.410623389208069,2015,04,06,00,50,25
31438,33113,168799509,2015-04-06 00:20:08,-75.88044140000001,8.737784300000001,Bogota Bogota COL,-74.1093915,4.754808000000001,Medellin Antioquia COL,660.0,969,-75.9688997290892,8.604428643067479,-74.22253303502151,4.282038647965294,2015,04,06,00,20,08
29481,31037,496410231,2015-04-06 00:34:57,-75.2706882,2.9371749,Medellin Antioquia COL,-74.1008365,4.7529356,Antioquia COL,477.0,969,-75.29692926897057,3.035986213792796,-74.22253303502151,4.282038647965294,2015,04,06,00,34,57
31458,33136,223976226,2015-04-06 00:15:12,-76.5302818,3.3564972,Cali Valle del Cauca COL,-75.2642469,6.1403123,Armenia Quindio COL,71.0,1096,-76.58320023625186,3.410623389208069,-75.23854173436352,6.1240261169617725,2015,04,06,00,15,12
29484,31040,168799509,2015-04-06 00:54:50,-75.8805863,8.7377024,Monteria Cordoba COL,-75.4902265,5.0850097000000005,Bogota Bogota COL,660.0,773,-75.9688997290892,8.604428643067479,-75.50286825151855,5.0741009147754434,2015,04,06,00,54,50
31471,33149,386049538,2015-04-06 00:50:24,-75.74672009999999,4.5641996,Bogota Bogota COL,-75.1757322,4.4451874,Bogota Bogota COL,295.0,113,-75.79947788144905,4.516741096724303,-75.2436355128686,4.478220611342182,2015,04,06,00,50,24
26494,27899,233771148,2015-04-06 00:01:16,-75.60489040000002,6.1852467,Pereira Risaralda COL,-74.06477199999999,4.744697,Bogota Bogota COL,1051.0,969,-75.61340139575776,6.17683217611409,-74.22253303502151,4.282038647965294,2015,04,06,00,01,16
29703,31273,97370180,2015-04-06 00:41:29,-74.19266309999999,4.623884599999999,Bogota COL,-73.11349870000001,7.120309,Manizales Caldas COL,969.0,186,-74.22253303502151,4.282038647965294,-73.10826300553325,7.164240043543232,2015,04,06,00,41,29
31483,33161,1228621933,2015-04-06 00:26:29,-74.1650369,4.6048206,Bogota Bogota COL,-74.108438,4.718650299999999,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,26,29
26485,27890,2168916003,2015-04-06 00:11:25,-75.6329494,6.1752743,Bogota Bogota COL,-75.1746186,4.437910400000001,Bogota Bogota COL,1051.0,113,-75.61340139575776,6.17683217611409,-75.2436355128686,4.478220611342182,2015,04,06,00,11,25
27705,29177,3103546835,2015-04-06 00:48:19,-74.1529156,4.5447844,Bogota Bogota COL,-74.1507523,4.67615,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,48,19
31037,32692,170028820,2015-04-06 00:30:35,-72.93881461,5.71158035,Medellin Antioquia COL,-76.5260689,3.4234329,Valle del Cauca COL,897.0,71,-72.86979636386104,5.675548653897322,-76.58320023625186,3.410623389208069,2015,04,06,00,30,35
28719,30239,2892458931,2015-04-06 00:39:38,-75.49504446,5.07456275,Tunja Boyaca COL,-74.10660426,4.59943354,Medellin Antioquia COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,06,00,39,38
29155,30692,287820321,2015-04-06 00:25:49,-74.10657309999999,4.7179438,Bogota Bogota COL,-75.6103561,6.154361799999999,Medellin Antioquia COL,969.0,1079,-74.22253303502151,4.282038647965294,-75.6104123483012,6.1383999295131835,2015,04,06,00,25,49
26687,28107,828276018,2015-04-06 00:55:06,-74.1012705,4.7005614,Medellin Antioquia COL,-74.1431803,4.665697799999999,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,55,06
26684,28104,186315870,2015-04-06 00:18:50,-73.61071166,4.14352428,Socorro Santander COL,-75.7909926,8.891944300000002,Armenia Quindio COL,403.0,664,-73.46847854559837,4.110928857380912,-75.88268204603958,8.88500459208828,2015,04,06,00,18,50
26681,28100,141433127,2015-04-06 00:58:42,-73.64675016,4.1230081,Bucaramanga Santander COL,-75.31022270000001,4.5246447,Bogota Bogota COL,403.0,113,-73.46847854559837,4.110928857380912,-75.2436355128686,4.478220611342182,2015,04,06,00,58,42
29460,31014,2976554747,2015-04-06 00:46:57,-75.6036397,6.2121357,Tunja Boyaca COL,-74.6573862,5.4429731,Medellin Antioquia COL,993.0,780,-75.5963807304863,6.268681718686395,-74.72004060748802,5.531434199428816,2015,04,06,00,46,57
31304,32973,252612769,2015-04-06 00:55:24,-73.10497679999999,7.0620572,Cundinamarca COL,-74.0820201,4.6747235,Bogota Bogota COL,218.0,969,-73.06827337011991,7.08294837631658,-74.22253303502151,4.282038647965294,2015,04,06,00,55,24
26668,28086,155716966,2015-04-06 00:36:47,-75.56332399,6.20179125,Medellin Antioquia COL,-73.10376579999999,7.065285899999999,Bucaramanga Santander COL,993.0,218,-75.5963807304863,6.268681718686395,-73.06827337011991,7.08294837631658,2015,04,06,00,36,47
30255,31862,860410308,2015-04-06 00:54:06,-74.11037009999998,4.535622,Popayan Cauca COL,-75.6012189,4.9862250999999995,Sincelejo Sucre COL,969.0,778,-74.22253303502151,4.282038647965294,-75.66366653108552,5.001754689277533,2015,04,06,00,54,06
31312,32981,302485099,2015-04-06 00:56:54,-73.7692469,3.8719016,Tunja Boyaca COL,-75.6869599,4.8364319,Pereira Risaralda COL,415.0,277,-73.957397552505,3.940984937105213,-75.6725524529833,4.840545087685683,2015,04,06,00,56,54
27675,29145,300915833,2015-04-06 00:57:44,-74.0930316,4.6799766,Bogota Bogota COL,-75.5835899,6.1738419,Bucaramanga Santander COL,969.0,1039,-74.22253303502151,4.282038647965294,-75.53948701836117,6.148782034613276,2015,04,06,00,57,44
29178,30718,294939308,2015-04-06 00:07:39,-76.5192942,3.4114394,Bogota Bogota COL,-75.70659350000001,4.7922105,Bucaramanga Santander COL,71.0,273,-76.58320023625186,3.410623389208069,-75.65507420680916,4.784885575908646,2015,04,06,00,07,39
29462,31016,302359312,2015-04-06 00:57:36,-74.14145046,4.69798647,Pereira Risaralda COL,-75.5827343,6.1657842,Ibague Tolima COL,969.0,1039,-74.22253303502151,4.282038647965294,-75.53948701836117,6.148782034613276,2015,04,06,00,57,36
27678,29148,345732895,2015-04-06 00:28:42,-73.9410744,4.91089,Ibague Tolima COL,-74.0383325,4.7333087,Manizales Caldas COL,631.0,969,-73.96315800788571,4.8930401711670015,-74.22253303502151,4.282038647965294,2015,04,06,00,28,42
29169,30707,79022393,2015-04-06 00:27:01,-74.14310904,4.62671898,Quibdo Choco COL,-74.07407059999998,4.6578872,Cali Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,27,01
27683,29153,2929656365,2015-04-06 00:32:32,-74.0971765,4.6009493,Bogota Bogota COL,-74.0727342,4.6904832999999995,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,32,32
31342,33015,76767155,2015-04-06 00:45:33,-74.05152284,4.69351307,Pereira Risaralda COL,-74.14683409999999,4.6048279,Ibague Tolima COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,06,00,45,33
