,Unnamed: 0,UserID,created_at,Longitude,Latitude,Location,New_Long,New_Lat,New_Loc,Old Region,New Region,Old_Region_Long,Old_Region_Lat,New_Region_Long,New_Region_Lat,Year,Month,Day,Hour,Minute,Second
5771,6068,512615995,2015-04-02 00:21:45,-74.08062,4.646413099999999,Bogota COL,-74.0480239,4.7665629,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,21,45
3409,3582,2383737138,2015-04-02 00:03:35,-73.11204740000001,7.1156107,Bogota Bogota COL,-74.02984620000001,4.7278366,Pereira Risaralda COL,186.0,969,-73.10826300553325,7.164240043543232,-74.22253303502151,4.282038647965294,2015,04,02,00,03,35
3411,3584,2574585496,2015-04-02 00:38:40,-76.56601009999999,3.4538061,Medellin Antioquia COL,-74.46817970000001,4.33598311,Girardot Cundinamarca COL,71.0,641,-76.58320023625186,3.410623389208069,-74.48801988580901,4.321131107114951,2015,04,02,00,38,40
3425,3598,268392436,2015-04-02 00:42:06,-75.5938744,6.1867876,Medellin Antioquia COL,-73.36012609999999,5.5220925,Quindio COL,1051.0,800,-75.61340139575776,6.17683217611409,-73.37608770738173,5.517318046690576,2015,04,02,00,42,06
1024,1076,470378725,2015-04-02 00:26:16,-75.3753765,9.1822183,Bogota Bogota COL,-73.03597890000002,5.815956900000001,Bogota Bogota COL,176.0,831,-75.35901479964326,9.156176993273649,-73.08201634917516,5.896645247280362,2015,04,02,00,26,16
1023,1075,165556995,2015-04-02 00:50:36,-73.0931662,7.062456500000001,Bogota Bogota COL,-74.0566128,4.6567416,Bogota Bogota COL,218.0,969,-73.06827337011991,7.08294837631658,-74.22253303502151,4.282038647965294,2015,04,02,00,50,36
3449,3622,1578632041,2015-04-02 00:59:30,-75.5823343,6.297517299999999,Ibague Tolima COL,-74.14136485,4.69857042,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,02,00,59,30
5758,6055,119018565,2015-04-02 00:36:27,-75.56003373,6.255470900000001,Medellin Antioquia COL,-75.8862911,5.3049145,Bogota Bogota COL,993.0,282,-75.5963807304863,6.268681718686395,-75.99566844863996,5.41938114112682,2015,04,02,00,36,27
3460,3633,602221315,2015-04-02 00:07:40,-75.3350978,6.172520700000001,Ocana Norte de Santander COL,-73.81114090000001,3.7947154999999997,Bogota Bogota COL,1061.0,408,-75.30451973589706,6.186549568008218,-74.06306227035746,3.8594919049275234,2015,04,02,00,07,40
3481,3654,195111894,2015-04-02 00:00:32,-74.1365343,4.602483400000001,Medellin Antioquia COL,-74.1972039,4.6037392,Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,00,32
1138,1196,857248926,2015-04-02 00:43:51,-75.7847621,5.235599400000001,Ibague Tolima COL,-75.7176818,4.8069739,Bucaramanga Santander COL,775.0,273,-75.75021233807891,5.2002703448006,-75.65507420680916,4.784885575908646,2015,04,02,00,43,51
3277,3447,92423479,2015-04-02 00:54:03,-74.0545757,4.6519941,Pereira Risaralda COL,-76.53396070000001,3.4118741999999997,Bucaramanga Santander COL,969.0,71,-74.22253303502151,4.282038647965294,-76.58320023625186,3.410623389208069,2015,04,02,00,54,03
1161,1224,961571756,2015-04-02 00:55:33,-75.64240600000001,6.1731251,Medellin Antioquia COL,-74.0346964,4.743981400000001,Bucaramanga Santander COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,02,00,55,33
3258,3428,2969018884,2015-04-02 00:12:30,-74.0562862,7.9625113,Medellin Antioquia COL,-76.6041124,2.4440703,Bucaramanga Santander COL,960.0,715,-74.27492267254328,7.760780184058291,-76.57848404395341,2.4426953998228957,2015,04,02,00,12,30
1339,1412,739151390,2015-04-02 00:06:16,-74.11999509999998,4.5577401,Bogota Bogota COL,-75.1426488,4.3981423,Ibague Tolima COL,969.0,113,-74.22253303502151,4.282038647965294,-75.2436355128686,4.478220611342182,2015,04,02,00,06,16
1338,1411,3129126694,2015-04-02 00:58:09,-75.708883,4.8132917,Ibague Tolima COL,-75.4993305,5.0722652,Cundinamarca COL,273.0,773,-75.65507420680916,4.784885575908646,-75.50286825151855,5.0741009147754434,2015,04,02,00,58,09
2986,3134,392096740,2015-04-02 00:40:43,-75.17367879999999,4.439135299999999,Valle del Cauca COL,-74.03878863,4.6950917,Medellin Antioquia COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,02,00,40,43
2993,3141,2250897510,2015-04-02 00:53:31,-75.4330516,6.0370601,Pereira Risaralda COL,-74.0771327,4.6364504,Honda Tolima COL,1055.0,969,-75.4340770069483,5.984609135852993,-74.22253303502151,4.282038647965294,2015,04,02,00,53,31
5829,6131,96037507,2015-04-02 00:49:21,-75.58918413,6.17720133,Medellin Antioquia COL,-74.15327998,4.62116634,Cali Valle del Cauca COL,1039.0,969,-75.53948701836117,6.148782034613276,-74.22253303502151,4.282038647965294,2015,04,02,00,49,21
3009,3158,301636148,2015-04-02 00:34:35,-74.25938740000001,4.7293247,Cali Valle del Cauca COL,-73.71161359999999,3.5421563999999996,Bogota Bogota COL,598.0,414,-74.25154846204184,4.772097812663958,-73.76083358230396,3.511165781375752,2015,04,02,00,34,35
3012,3161,147241619,2015-04-02 00:23:57,-74.0863765,4.5767973,Medellin Antioquia COL,-72.9451151,5.7159916,Medellin Antioquia COL,969.0,897,-74.22253303502151,4.282038647965294,-72.86979636386104,5.675548653897322,2015,04,02,00,23,57
3055,3208,1345380691,2015-04-02 00:16:49,-73.78641280000001,7.2451629,Sogamoso Boyaca COL,-74.15920290000001,4.696393799999999,Bucaramanga Santander COL,250.0,969,-73.74796634102378,7.6612834196940875,-74.22253303502151,4.282038647965294,2015,04,02,00,16,49
3057,3210,573976604,2015-04-02 00:34:41,-75.8980491,8.7521416,Antioquia COL,-75.57336272,6.19642482,Armenia Quindio COL,660.0,993,-75.9688997290892,8.604428643067479,-75.5963807304863,6.268681718686395,2015,04,02,00,34,41
5828,6130,1272700116,2015-04-02 00:53:53,-74.1081016,4.6920584000000005,Pereira Risaralda COL,-74.20113607,4.57984827,Bogota Bogota COL,969.0,630,-74.22253303502151,4.282038647965294,-74.23992739288482,4.507788126321032,2015,04,02,00,53,53
6129,6441,244164837,2015-04-02 00:27:07,-72.985788,5.6346,Bucaramanga Santander COL,-74.06816095,4.71012552,Bogota Bogota COL,843.0,969,-72.96354410502639,5.619791331854515,-74.22253303502151,4.282038647965294,2015,04,02,00,27,07
3090,3245,30501250,2015-04-02 00:03:44,-75.61128509999999,6.2342856,Ibague Tolima COL,-74.1303129,4.584276,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,02,00,03,44
3101,3256,602408014,2015-04-02 00:45:13,-74.06838990000001,4.5986977,Bogota Bogota COL,-73.3804753,5.5460571,Medellin Antioquia COL,969.0,800,-74.22253303502151,4.282038647965294,-73.37608770738173,5.517318046690576,2015,04,02,00,45,13
994,1042,393695674,2015-04-02 00:01:06,-74.2132005,4.7166163,Bogota Bogota COL,-75.15092840000001,4.447015900000001,Medellin Antioquia COL,572.0,113,-74.19732349798099,4.746813138165834,-75.2436355128686,4.478220611342182,2015,04,02,00,01,06
3104,3259,226201977,2015-04-02 00:44:10,-73.35307478,5.54228724,Sucre COL,-74.07832459999999,4.6436391,Tulua Valle del Cauca COL,800.0,969,-73.37608770738173,5.517318046690576,-74.22253303502151,4.282038647965294,2015,04,02,00,44,10
3107,3262,2970807352,2015-04-02 00:25:14,-74.08535520000001,4.7493316,Ibague Tolima COL,-75.330717,6.4390167,Cali Valle del Cauca COL,969.0,1009,-74.22253303502151,4.282038647965294,-75.33475366110254,6.436693844845109,2015,04,02,00,25,14
1264,1334,2901791339,2015-04-02 00:31:47,-75.7534445,4.5617778,Bogota Bogota COL,-74.1134067,4.7486057,Pereira Risaralda COL,295.0,969,-75.79947788144905,4.516741096724303,-74.22253303502151,4.282038647965294,2015,04,02,00,31,47
5819,6121,325278688,2015-04-02 00:41:00,-75.6255709,6.1678249,Manizales Caldas COL,-74.1373509,4.6825014000000005,Sincelejo Sucre COL,1051.0,969,-75.61340139575776,6.17683217611409,-74.22253303502151,4.282038647965294,2015,04,02,00,41,00
6140,6453,58138552,2015-04-02 00:01:56,-74.0419739,4.6891868,Medellin Antioquia COL,-73.8471658,7.056855499999999,Bogota Bogota COL,969.0,192,-74.22253303502151,4.282038647965294,-73.81662468288279,7.025813343710894,2015,04,02,00,01,56
3135,3293,332556767,2015-04-02 00:39:18,-75.14350290000002,4.4503064000000006,Bogota Bogota COL,-75.5010194,5.0778362999999995,Antioquia COL,113.0,773,-75.2436355128686,4.478220611342182,-75.50286825151855,5.0741009147754434,2015,04,02,00,39,18
3151,3310,2940850551,2015-04-02 00:04:07,-74.22589,4.728377500000001,Medellin Antioquia COL,-75.2321306,4.438982599999999,Ibague Tolima COL,601.0,113,-74.22939735785175,4.677094242905014,-75.2436355128686,4.478220611342182,2015,04,02,00,04,07
3160,3321,596514187,2015-04-02 00:03:01,-73.05335490000002,6.992808999999999,Arauca Arauca COL,-75.6002806,6.1780872,Valle del Cauca COL,246.0,1051,-73.01230348251966,6.951168600800344,-75.61340139575776,6.17683217611409,2015,04,02,00,03,01
3171,3332,2984901451,2015-04-02 00:30:28,-72.50318409999998,7.903513,Medellin Antioquia COL,-74.1069475,4.5912515,Bogota Bogota COL,299.0,969,-72.4771775980177,8.077703944981124,-74.22253303502151,4.282038647965294,2015,04,02,00,30,28
3182,3344,1493846791,2015-04-02 00:08:52,-74.1906069,4.6305357,Narino COL,-74.117765,4.7212404,Bucaramanga Santander COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,08,52
5809,6111,2244792172,2015-04-02 00:40:21,-74.1242545,4.5577723,Bogota Bogota COL,-74.10565424,4.67539463,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,40,21
5803,6104,389175826,2015-04-02 00:55:37,-74.1509212,4.6817989,Cali Valle del Cauca COL,-74.1265072,4.7091592,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,55,37
3250,3420,221991751,2015-04-02 00:13:21,-75.5593038,6.2866422,Monteria Cordoba COL,-73.3587531,8.239377099999999,Medellin Antioquia COL,993.0,323,-75.5963807304863,6.268681718686395,-73.39009153569576,8.211895734150858,2015,04,02,00,13,21
1177,1240,1228621933,2015-04-02 00:48:40,-74.16513959999999,4.6048574,Bogota Bogota COL,-74.0735079,4.631496599999999,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,48,40
1267,1338,557316685,2015-04-02 00:57:52,-75.59943847,6.24413919,Bogota Bogota COL,-77.2632766,1.2008364,Bogota Bogota COL,993.0,339,-75.5963807304863,6.268681718686395,-77.19673084145515,1.03824745785397,2015,04,02,00,57,52
5834,6136,1406419513,2015-04-02 00:26:47,-75.7334775,4.8026508,Valle del Cauca COL,-75.64168690000001,6.1589379,Bogota Bogota COL,273.0,1056,-75.65507420680916,4.784885575908646,-75.64363213511491,6.138750491541997,2015,04,02,00,26,47
991,1039,457100935,2015-04-02 00:27:41,-75.55322029999999,6.2739184,Cali Valle del Cauca COL,-74.0382791,4.7586403,Bucaramanga Santander COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,02,00,27,41
3527,3702,402240468,2015-04-02 00:16:47,-75.1784988,4.4503473,Socorro Santander COL,-75.6116696,1.6185764999999999,Monteria Cordoba COL,113.0,757,-75.2436355128686,4.478220611342182,-75.61563398072359,1.7275922717659569,2015,04,02,00,16,47
3854,4044,747059064,2015-04-02 00:26:30,-74.2191049,4.5758377,Bogota Bogota COL,-75.72861,2.48639,Boyaca COL,630.0,508,-74.23992739288482,4.507788126321032,-75.67428207455805,2.5454103062906484,2015,04,02,00,26,30
3857,4047,134666609,2015-04-02 00:20:29,-74.09513129999999,4.598477099999999,Bogota Bogota COL,-75.6848064,4.5304964000000005,Manizales Caldas COL,969.0,287,-74.22253303502151,4.282038647965294,-75.71888712424135,4.488297554888304,2015,04,02,00,20,29
803,843,790088480,2015-04-02 00:41:22,-75.173847,4.4389568,Medellin Antioquia COL,-74.0466734,4.7593352,Bogota Bogota COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,02,00,41,22
800,840,183803911,2015-04-02 00:11:08,-74.0564641,4.720597799999999,Ibague Tolima COL,-75.65841390000001,6.1818129,Medellin Antioquia COL,969.0,993,-74.22253303502151,4.282038647965294,-75.5963807304863,6.268681718686395,2015,04,02,00,11,08
798,838,1925339437,2015-04-02 00:30:21,-75.5378233,6.3333218,Magdalena COL,-74.74835429999999,4.2519024000000005,Monteria Cordoba COL,1011.0,155,-75.59216402524953,6.359544307473867,-74.80940153755088,4.080601274079584,2015,04,02,00,30,21
3859,4049,158207198,2015-04-02 00:17:25,-74.884399,4.1425908,Bogota COL,-73.3633183,5.5273994,Tolima COL,128.0,800,-74.90601030678019,4.16926350016044,-73.37608770738173,5.517318046690576,2015,04,02,00,17,25
3873,4063,248933525,2015-04-02 00:16:31,-75.1487103,4.397870200000001,Barrancabermeja Santander COL,-74.1162089,4.5249707,Pasto Narino COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,02,00,16,31
782,821,457955521,2015-04-02 00:29:09,-73.11071258,7.11516118,Bogota Bogota COL,-75.59476305,6.22253312,Bogota Bogota COL,186.0,993,-73.10826300553325,7.164240043543232,-75.5963807304863,6.268681718686395,2015,04,02,00,29,09
3876,4066,1072872194,2015-04-02 00:18:19,-75.479151,5.061126,Girardot Cundinamarca COL,-74.13615809999999,4.6476733,Ibague Tolima COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,02,00,18,19
5662,5951,441955952,2015-04-02 00:32:56,-74.11983149999999,4.5916331,Medellin Antioquia COL,-74.0878819,4.734243,Cucuta Norte de Santander COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,32,56
3887,4077,747939859,2015-04-02 00:26:58,-75.2334733,4.4500155,Manizales Caldas COL,-75.7359841,4.8232833,Bogota Bogota COL,113.0,273,-75.2436355128686,4.478220611342182,-75.65507420680916,4.784885575908646,2015,04,02,00,26,58
5659,5948,814200822,2015-04-02 00:17:42,-74.0566337,4.7337939,Bogota Bogota COL,-74.1249048,4.6725722,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,17,42
5656,5943,2204120647,2015-04-02 00:33:38,-75.5630458,6.3330223,Cali Valle del Cauca COL,-76.546178,3.4277024,Sincelejo Sucre COL,1011.0,71,-75.59216402524953,6.359544307473867,-76.58320023625186,3.410623389208069,2015,04,02,00,33,38
762,801,392096740,2015-04-02 00:49:40,-75.17367890000001,4.4391345,Bogota Bogota COL,-75.37877840000002,9.3088377,Bogota Bogota COL,113.0,160,-75.2436355128686,4.478220611342182,-75.44161534197444,9.324871476437524,2015,04,02,00,49,40
760,799,514858997,2015-04-02 00:21:30,-72.5140547,7.8153714999999995,Bogota Bogota COL,-73.0790263,5.787503599999999,Sogamoso Boyaca COL,320.0,865,-72.53392080949772,7.753994649033871,-73.16472538301997,5.8312853237087845,2015,04,02,00,21,30
741,777,2306998018,2015-04-02 00:25:46,-74.1382757,4.7147914,Armenia Quindio COL,-74.0722425,4.6757918,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,25,46
733,767,606579050,2015-04-02 00:42:28,-75.6511809,6.1783475999999995,Valle del Cauca COL,-74.09178940000001,4.5768996,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,02,00,42,28
3925,4117,2211015048,2015-04-02 00:54:12,-74.10861729999999,4.6994565999999995,Bogota Bogota COL,-75.5746512,6.2325041,Ibague Tolima COL,969.0,993,-74.22253303502151,4.282038647965294,-75.5963807304863,6.268681718686395,2015,04,02,00,54,12
730,764,393695674,2015-04-02 00:57:26,-74.21323520000001,4.7166252,Bogota Bogota COL,-74.159234,4.696572,Bogota Bogota COL,572.0,969,-74.19732349798099,4.746813138165834,-74.22253303502151,4.282038647965294,2015,04,02,00,57,26
3939,4131,444198895,2015-04-02 00:00:38,-75.64217099999999,6.1765376,Manizales Caldas COL,-74.1539644,4.6864692,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,02,00,00,38
717,750,410213381,2015-04-02 00:06:21,-74.10906820000001,4.6142483,Manizales Caldas COL,-74.03290600000001,4.703452700000001,Monteria Cordoba COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,06,21
712,745,2584694648,2015-04-02 00:01:11,-74.1243526,4.590226,Bogota Bogota COL,-75.7295363,4.8236034000000005,Bogota Bogota COL,969.0,273,-74.22253303502151,4.282038647965294,-75.65507420680916,4.784885575908646,2015,04,02,00,01,11
710,743,88692703,2015-04-02 00:46:46,-74.06034237,4.641988099999999,Bogota COL,-73.9984283,5.0274317,Pereira Risaralda COL,969.0,659,-74.22253303502151,4.282038647965294,-74.00283819152929,5.060877493851309,2015,04,02,00,46,46
3955,4147,56719301,2015-04-02 00:28:17,-74.1185217,4.7223901,Medellin Antioquia COL,-74.09814368,4.58483677,Armenia Quindio COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,28,17
706,739,1113359394,2015-04-02 00:08:55,-74.1910168,4.584032499999999,Pereira Risaralda COL,-75.59489404,6.2226942,Tolima COL,630.0,993,-74.23992739288482,4.507788126321032,-75.5963807304863,6.268681718686395,2015,04,02,00,08,55
3974,4166,1345380691,2015-04-02 00:26:43,-73.78640899999999,7.2451636,Medellin Antioquia COL,-75.74359809999999,4.796225499999999,Bogota Bogota COL,250.0,273,-73.74796634102378,7.6612834196940875,-75.65507420680916,4.784885575908646,2015,04,02,00,26,43
3975,4167,59156249,2015-04-02 00:47:38,-74.0634441,4.6502498,Bogota Bogota COL,-76.48400012,3.01020227,Armenia Quindio COL,969.0,746,-74.22253303502151,4.282038647965294,-76.49407008031991,2.997596344146018,2015,04,02,00,47,38
3839,4029,175842899,2015-04-02 00:24:32,-75.8806215,5.2962224,Bogota Bogota COL,-75.6403801,6.0892026,Ibague Tolima COL,282.0,1019,-75.99566844863996,5.41938114112682,-75.6278434655035,6.050684074410555,2015,04,02,00,24,32
3837,4026,180478759,2015-04-02 00:35:10,-75.4968772,5.068183900000001,Bogota Bogota COL,-74.10150647,4.64754068,Bucaramanga Santander COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,02,00,35,10
5668,5958,621500897,2015-04-02 00:52:42,-74.1065478,4.7370956,Garzon Huila COL,-74.1084008,4.749479099999999,Ibague Tolima COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,52,42
843,886,2393164219,2015-04-02 00:50:13,-75.55969470000001,6.3474775,Pereira Risaralda COL,-75.9097191,4.7474967,Ocana Norte de Santander COL,1011.0,83,-75.59216402524953,6.359544307473867,-75.91932900303104,4.710364249660415,2015,04,02,00,50,13
3540,3716,3057464487,2015-04-02 00:32:25,-75.95,4.36667,Bogota Bogota COL,-74.16299042,4.61337317,Bogota Bogota COL,112.0,969,-76.02467084493352,4.355294094796676,-74.22253303502151,4.282038647965294,2015,04,02,00,32,25
3571,3748,1208378892,2015-04-02 00:06:20,-74.40435440000002,6.490246400000001,Cucuta Norte de Santander COL,-74.0908528,4.691347,Bogota Bogota COL,1072.0,969,-74.5601404354327,6.5044853778479705,-74.22253303502151,4.282038647965294,2015,04,02,00,06,20
959,1007,377663749,2015-04-02 00:49:45,-73.03802409999999,5.824741400000001,Villavicencio Meta COL,-74.06236070000001,4.6433493,Bogota Bogota COL,831.0,969,-73.08201634917516,5.896645247280362,-74.22253303502151,4.282038647965294,2015,04,02,00,49,45
3578,3756,380633965,2015-04-02 00:00:02,-76.3091004,3.9111939,Tunja Boyaca COL,-73.63105970000001,4.109164499999999,Cucuta Norte de Santander COL,78.0,403,-76.10263633854615,3.8559371479310585,-73.46847854559837,4.110928857380912,2015,04,02,00,00,02
3591,3770,2902530160,2015-04-02 00:14:33,-74.1260834,4.6989514,Bucaramanga Santander COL,-75.2640234,6.1411906,Bogota COL,969.0,1096,-74.22253303502151,4.282038647965294,-75.23854173436352,6.1240261169617725,2015,04,02,00,14,33
940,987,560008514,2015-04-02 00:29:39,-75.63609925,6.08680205,Medellin Antioquia COL,-75.6303523,6.118286299999999,Bogota Bogota COL,1019.0,1056,-75.6278434655035,6.050684074410555,-75.64363213511491,6.138750491541997,2015,04,02,00,29,39
3657,3839,317172296,2015-04-02 00:15:59,-75.6075668,6.1719088,Bogota Bogota COL,-75.595747,6.2492049000000005,Cucuta Norte de Santander COL,1051.0,993,-75.61340139575776,6.17683217611409,-75.5963807304863,6.268681718686395,2015,04,02,00,15,59
3667,3849,210033750,2015-04-02 00:03:58,-72.510575,7.88232167,Bogota Bogota COL,-73.1350896,6.558919,Bogota Bogota COL,299.0,255,-72.4771775980177,8.077703944981124,-73.1208073978431,6.56515743102068,2015,04,02,00,03,58
5704,5997,96037507,2015-04-02 00:28:11,-75.58920632,6.17726054,Medellin Antioquia COL,-75.240827,4.4328955,Medellin Antioquia COL,1039.0,113,-75.53948701836117,6.148782034613276,-75.2436355128686,4.478220611342182,2015,04,02,00,28,11
3690,3873,1972928186,2015-04-02 00:56:45,-75.4095105,9.2872725,Neiva Huila COL,-75.6460569,6.1677139,Bogota Bogota COL,160.0,1056,-75.44161534197444,9.324871476437524,-75.64363213511491,6.138750491541997,2015,04,02,00,56,45
3731,3918,141020248,2015-04-02 00:51:26,-74.086443,4.698718700000001,Bucaramanga Santander COL,-74.1580235,4.6460918,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,02,00,51,26
3739,3926,719221813,2015-04-02 00:33:24,-74.11666740000001,4.5296763,Bogota Bogota COL,-75.54655759999999,6.3293878,Cucuta Norte de Santander COL,969.0,1011,-74.22253303502151,4.282038647965294,-75.59216402524953,6.359544307473867,2015,04,02,00,33,24
3759,3946,569467744,2015-04-02 00:10:01,-74.079162,4.7565854000000005,Medellin Antioquia COL,-76.4940342,3.4986641000000005,Medellin Antioquia COL,969.0,71,-74.22253303502151,4.282038647965294,-76.58320023625186,3.410623389208069,2015,04,02,00,10,01
