,Unnamed: 0,UserID,created_at,Longitude,Latitude,Location,New_Long,New_Lat,New_Loc,Old Region,New Region,Old_Region_Long,Old_Region_Lat,New_Region_Long,New_Region_Lat,Year,Month,Day,Hour,Minute,Second
53855,56621,1308747115,2015-04-10 00:25:17,-74.10503320000001,4.744953400000001,Bogota COL,-73.8571402,7.0665277,Valle del Cauca COL,969.0,192,-74.22253303502151,4.282038647965294,-73.81662468288279,7.025813343710894,2015,04,10,00,25,17
53863,56629,3012980709,2015-04-10 00:04:01,-76.28581949999999,3.5415718999999997,Villavicencio Meta COL,-73.6370027,4.1462661,Bogota Bogota COL,97.0,403,-76.22147025944486,3.5832152427392994,-73.46847854559837,4.110928857380912,2015,04,10,00,04,01
56707,59614,316759926,2015-04-10 00:35:12,-74.03609820000001,4.7640711,Medellin Antioquia COL,-75.5989939,6.2265804000000005,Medellin Antioquia COL,969.0,993,-74.22253303502151,4.282038647965294,-75.5963807304863,6.268681718686395,2015,04,10,00,35,12
53879,56646,560387410,2015-04-10 00:25:45,-74.10529620000001,4.685608,Ibague Tolima COL,-76.20422337,4.04582316,Bogota Bogota COL,969.0,106,-74.22253303502151,4.282038647965294,-76.06660610378863,4.03985785660484,2015,04,10,00,25,45
56684,59590,256157301,2015-04-10 00:55:37,-76.5369936,3.4482991999999997,Ibague Tolima COL,-75.16606879999999,4.441064599999999,Bogota Bogota COL,71.0,113,-76.58320023625186,3.410623389208069,-75.2436355128686,4.478220611342182,2015,04,10,00,55,37
56721,59629,1213934582,2015-04-10 00:10:52,-74.1564843,4.6481735,Bogota Bogota COL,-76.614549,2.447114,Bogota Bogota COL,969.0,715,-74.22253303502151,4.282038647965294,-76.57848404395341,2.4426953998228957,2015,04,10,00,10,52
56875,59789,276731990,2015-04-10 00:59:19,-74.07935520000001,4.653645,Bogota Bogota COL,-74.1636295,4.6237891,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,59,19
56881,59795,270337658,2015-04-10 00:58:18,-74.12425859999999,4.7120346,Bucaramanga Santander COL,-75.56106949999999,6.2530757,Bogota Bogota COL,969.0,993,-74.22253303502151,4.282038647965294,-75.5963807304863,6.268681718686395,2015,04,10,00,58,18
56884,59798,149923037,2015-04-10 00:14:54,-74.09134682,4.65834776,Bogota COL,-74.1011084,4.7377698,Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,14,54
57037,59960,457186554,2015-04-10 00:57:00,-75.1883854,4.427878700000001,Tulua Valle del Cauca COL,-75.5592847,6.2281012,Bogota Bogota COL,113.0,993,-75.2436355128686,4.478220611342182,-75.5963807304863,6.268681718686395,2015,04,10,00,57,00
53708,56460,472191484,2015-04-10 00:05:41,-73.3668801,8.268256599999999,Bogota Bogota COL,-74.117038,4.730123799999999,Ibague Tolima COL,323.0,969,-73.39009153569576,8.211895734150858,-74.22253303502151,4.282038647965294,2015,04,10,00,05,41
57010,59932,606579050,2015-04-10 00:36:02,-75.6512054,6.178403599999999,Cali Valle del Cauca COL,-73.0546512,6.972533099999999,Pereira Risaralda COL,993.0,246,-75.5963807304863,6.268681718686395,-73.01230348251966,6.951168600800344,2015,04,10,00,36,02
57005,59926,250139022,2015-04-10 00:12:48,-75.6005907,6.2827608,Cordoba COL,-74.16423520000001,4.5630292,Antioquia COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,10,00,12,48
56995,59916,451778266,2015-04-10 00:26:32,-74.36036329999999,4.818061599999999,Bogota Bogota COL,-74.0429213,4.704415900000001,Manizales Caldas COL,569.0,969,-74.34048167543895,4.8293872260397,-74.22253303502151,4.282038647965294,2015,04,10,00,26,32
56975,59895,334283139,2015-04-10 00:12:33,-74.08998879999999,4.7278389,Bogota Bogota COL,-75.6790403,4.5485364,Ibague Tolima COL,969.0,287,-74.22253303502151,4.282038647965294,-75.71888712424135,4.488297554888304,2015,04,10,00,12,33
53721,56475,76040707,2015-04-10 00:33:58,-76.49755703,3.4489888999999994,Bogota COL,-74.0334182,4.7358237999999995,Tulua Valle del Cauca COL,71.0,969,-76.58320023625186,3.410623389208069,-74.22253303502151,4.282038647965294,2015,04,10,00,33,58
56971,59890,201519836,2015-04-10 00:41:17,-75.5168692,5.0737024,Bogota Bogota COL,-74.05894599999999,4.6448193,Bogota Bogota COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,10,00,41,17
53737,56492,521397626,2015-04-10 00:20:41,-72.48781679999999,7.9033586,Sincelejo Sucre COL,-73.9975247,5.0300417,Medellin Antioquia COL,299.0,659,-72.4771775980177,8.077703944981124,-74.00283819152929,5.060877493851309,2015,04,10,00,20,41
56940,59858,134581180,2015-04-10 00:44:00,-76.5166012,3.4825946000000005,Tulua Valle del Cauca COL,-74.13802939,4.69725809,Bogota Bogota COL,71.0,969,-76.58320023625186,3.410623389208069,-74.22253303502151,4.282038647965294,2015,04,10,00,44,00
56939,59857,2893484393,2015-04-10 00:29:39,-75.3832338,9.3083335,Bucaramanga Santander COL,-74.00439072,5.03467041,Bogota Bogota COL,160.0,659,-75.44161534197444,9.324871476437524,-74.00283819152929,5.060877493851309,2015,04,10,00,29,39
53743,56499,204618038,2015-04-10 00:46:38,-75.49668129999999,5.0726969,Ibague Tolima COL,-74.130504,4.6847050999999995,Caqueta COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,10,00,46,38
56937,59855,2935891913,2015-04-10 00:02:29,-75.54967459999999,6.2905892,Ibague Tolima COL,-74.1290185,4.605581900000001,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,10,00,02,29
56936,59854,79349402,2015-04-10 00:39:34,-74.0678104,4.6274048,Bogota COL,-74.06297564,4.64974566,Villavicencio Meta COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,39,34
56930,59847,2899759372,2015-04-10 00:02:19,-72.5113412,7.8822617,Bogota COL,-75.59560859999999,6.249189299999999,Bogota Bogota COL,299.0,993,-72.4771775980177,8.077703944981124,-75.5963807304863,6.268681718686395,2015,04,10,00,02,19
56917,59833,124261100,2015-04-10 00:07:00,-74.06377109999998,4.628243299999999,Ibague Tolima COL,-74.16502170000001,4.622104,Manizales Caldas COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,07,00
56905,59821,2893484393,2015-04-10 00:25:51,-75.38323170000001,9.308333300000001,Tunja Boyaca COL,-75.4310053,6.0220082999999995,Bogota Bogota COL,160.0,1055,-75.44161534197444,9.324871476437524,-75.4340770069483,5.984609135852993,2015,04,10,00,25,51
56897,59813,27857734,2015-04-10 00:03:37,-74.09974079999999,4.6902511,Bucaramanga Santander COL,-74.14726759999999,4.6162866,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,03,37
56886,59801,807982022,2015-04-10 00:16:31,-75.573189,6.3000217,Villavicencio Meta COL,-75.596428,6.2410763,Manizales Caldas COL,993.0,993,-75.5963807304863,6.268681718686395,-75.5963807304863,6.268681718686395,2015,04,10,00,16,31
53882,56649,825816048,2015-04-10 00:37:23,-75.488153,5.4066151,Yopal Casanare COL,-73.14985940000001,6.5565047000000005,Bogota Bogota COL,793.0,255,-75.40656816693732,5.343947662654557,-73.1208073978431,6.56515743102068,2015,04,10,00,37,23
57066,59989,2859241567,2015-04-10 00:14:40,-75.6518605,6.185534,Villavicencio Meta COL,-74.4043543,6.490246400000001,Puerto Berrio Antioquia COL,993.0,1072,-75.5963807304863,6.268681718686395,-74.5601404354327,6.5044853778479705,2015,04,10,00,14,40
53885,56652,1500305144,2015-04-10 00:22:54,-75.56500290000001,6.3448823,Cali Valle del Cauca COL,-74.96645140000001,4.0299008999999995,Pereira Risaralda COL,1011.0,132,-75.59216402524953,6.359544307473867,-74.9568972981218,4.1016637705166366,2015,04,10,00,22,54
53893,56660,2866762673,2015-04-10 00:36:12,-74.0354392,4.7400395,Bogota Bogota COL,-74.07348940000001,4.6664218,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,36,12
53974,56744,985051820,2015-04-10 00:19:56,-74.15912800000001,4.578235299999999,Bogota Bogota COL,-74.08905428,4.6070075,Medellin Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,19,56
53979,56749,231167865,2015-04-10 00:37:34,-75.51658809999999,5.0684922,Medellin Antioquia COL,-75.54683229999999,6.2863767,Bogota Bogota COL,773.0,993,-75.50286825151855,5.0741009147754434,-75.5963807304863,6.268681718686395,2015,04,10,00,37,34
56444,59334,208778526,2015-04-10 00:00:19,-74.2068812,4.6216309,Medellin Antioquia COL,-75.2278576,4.4310906999999995,Bogota Bogota COL,969.0,113,-74.22253303502151,4.282038647965294,-75.2436355128686,4.478220611342182,2015,04,10,00,00,19
56410,59300,3041735656,2015-04-10 00:35:59,-74.1084008,4.749479099999999,Ibague Tolima COL,-75.18770051,4.45050104,Ibague Tolima COL,969.0,113,-74.22253303502151,4.282038647965294,-75.2436355128686,4.478220611342182,2015,04,10,00,35,59
56402,59292,483415980,2015-04-10 00:40:18,-75.2666079,6.1375071,Bogota Bogota COL,-75.20197440000001,4.4615753,Monteria Cordoba COL,1096.0,113,-75.23854173436352,6.1240261169617725,-75.2436355128686,4.478220611342182,2015,04,10,00,40,18
56397,59287,1261977175,2015-04-10 00:28:49,-75.2026139,4.4533457,Bogota Bogota COL,-74.1257325,4.7174447,Medellin Antioquia COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,10,00,28,49
56387,59276,595026002,2015-04-10 00:18:50,-75.15110179999999,4.451111099999999,Manizales Caldas COL,-74.0905712,4.5779926,Medellin Antioquia COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,10,00,18,50
56368,59257,2747072554,2015-04-10 00:49:24,-74.06444865,4.70001925,Ibague Tolima COL,-76.5167853,3.455919,Bogota Bogota COL,969.0,71,-74.22253303502151,4.282038647965294,-76.58320023625186,3.410623389208069,2015,04,10,00,49,24
56479,59370,270540281,2015-04-10 00:27:11,-75.5934295,6.218948999999999,Bogota Bogota COL,-74.1105027,4.7467274,Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,10,00,27,11
56355,59244,487153178,2015-04-10 00:42:18,-73.042497,5.8312433,Medellin Antioquia COL,-74.12833520000001,4.604366099999999,Cali Valle del Cauca COL,831.0,969,-73.08201634917516,5.896645247280362,-74.22253303502151,4.282038647965294,2015,04,10,00,42,18
56318,59206,838554770,2015-04-10 00:19:21,-73.0956225,7.0675256,Bogota Bogota COL,-74.17247459999999,4.6516638,Bogota Bogota COL,218.0,969,-73.06827337011991,7.08294837631658,-74.22253303502151,4.282038647965294,2015,04,10,00,19,21
56292,59178,204618038,2015-04-10 00:58:55,-75.4967028,5.072700299999999,Pereira Risaralda COL,-74.11245749999999,4.6892803,Bogota COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,10,00,58,55
56272,59158,389605730,2015-04-10 00:56:28,-74.0822277,4.751499099999999,Bogota Bogota COL,-74.09562259999998,4.6966706,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,56,28
56263,59148,2949599133,2015-04-10 00:08:57,-74.1562745,4.6890858,Bogota Bogota COL,-74.0451295,4.6796898,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,08,57
56240,59124,314825981,2015-04-10 00:32:29,-74.12093359999999,4.6000239,Pereira Risaralda COL,-74.17991059999999,4.6238408,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,32,29
54042,56813,636357884,2015-04-10 00:44:04,-74.03916445,4.70083539,Ibague Tolima COL,-74.1747902,4.5924948,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,44,04
54046,56817,1692315373,2015-04-10 00:44:54,-74.19604009999999,4.6098723,Bogota Bogota COL,-75.24560749999999,4.4364534,Bogota Bogota COL,969.0,113,-74.22253303502151,4.282038647965294,-75.2436355128686,4.478220611342182,2015,04,10,00,44,54
56218,59102,330936799,2015-04-10 00:02:57,-74.04920753,4.68750167,Ibague Tolima COL,-74.101545,4.7269191,Tolima COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,02,57
56349,59238,168796049,2015-04-10 00:10:56,-75.56955,6.2411496,Bogota Bogota COL,-74.15666,4.6422153,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,10,00,10,56
53962,56731,1714017337,2015-04-10 00:27:53,-74.1974532,4.5757778,Bogota Bogota COL,-75.65024720000001,6.1769264999999995,Medellin Antioquia COL,630.0,993,-74.23992739288482,4.507788126321032,-75.5963807304863,6.268681718686395,2015,04,10,00,27,53
56496,59390,142389334,2015-04-10 00:33:59,-74.7892803,4.314883,Bogota Bogota COL,-75.1998696,4.4600845,Medellin Antioquia COL,579.0,113,-74.81659207461449,4.35003584377921,-75.2436355128686,4.478220611342182,2015,04,10,00,33,59
53958,56727,816287773,2015-04-10 00:28:02,-76.244869,3.4223648,Bucaramanga Santander COL,-74.09513129999999,4.598477099999999,Bogota Bogota COL,98.0,969,-76.18147364034618,3.4211204186724444,-74.22253303502151,4.282038647965294,2015,04,10,00,28,02
56661,59566,143068198,2015-04-10 00:42:27,-73.4095083,6.8821037,Bogota Bogota COL,-74.0869788,4.686077,Tulua Valle del Cauca COL,259.0,969,-73.54993485261133,6.936001421628362,-74.22253303502151,4.282038647965294,2015,04,10,00,42,27
56659,59564,100669221,2015-04-10 00:01:31,-76.5258328,3.4656599999999997,Bogota Bogota COL,-75.8965692,8.7644356,Armenia Quindio COL,71.0,660,-76.58320023625186,3.410623389208069,-75.9688997290892,8.604428643067479,2015,04,10,00,01,31
56646,59550,3026007449,2015-04-10 00:16:49,-75.1807402,4.4425623,Medellin Antioquia COL,-74.0640684,4.7469405,Bogota Bogota COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,10,00,16,49
53900,56667,107545232,2015-04-10 00:25:32,-74.8981783,5.197711,Bucaramanga Santander COL,-73.1163981,7.1252141,Cali Valle del Cauca COL,138.0,186,-74.9027105354628,5.227244319769596,-73.10826300553325,7.164240043543232,2015,04,10,00,25,32
56634,59538,1253099472,2015-04-10 00:18:31,-74.3380997,5.458254,Medellin Antioquia COL,-74.1322765,4.5836722000000005,Cali Valle del Cauca COL,657.0,969,-74.35928540404814,5.611758588238303,-74.22253303502151,4.282038647965294,2015,04,10,00,18,31
56627,59530,105921169,2015-04-10 00:45:45,-75.60465909999999,6.2415954000000005,Bucaramanga Santander COL,-73.03173285,5.82659402,Bogota Bogota COL,993.0,831,-75.5963807304863,6.268681718686395,-73.08201634917516,5.896645247280362,2015,04,10,00,45,45
56609,59511,49718429,2015-04-10 00:07:58,-75.5975605,6.180068599999999,Sincelejo Sucre COL,-76.50101540000001,3.49608,Bogota Bogota COL,1051.0,71,-75.61340139575776,6.17683217611409,-76.58320023625186,3.410623389208069,2015,04,10,00,07,58
56598,59499,838348242,2015-04-10 00:06:26,-74.12091240000001,4.608084,Bogota Bogota COL,-74.12061997,4.64892809,Neiva Huila COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,06,26
56571,59471,626435078,2015-04-10 00:55:49,-74.05336170000001,4.658134400000001,Bogota Bogota COL,-73.11298640000001,7.131750299999999,Bogota COL,969.0,186,-74.22253303502151,4.282038647965294,-73.10826300553325,7.164240043543232,2015,04,10,00,55,49
53928,56695,2964218133,2015-04-10 00:20:46,-74.108005,4.7156568,Bogota Bogota COL,-75.5788302,6.274478,Bogota Bogota COL,969.0,993,-74.22253303502151,4.282038647965294,-75.5963807304863,6.268681718686395,2015,04,10,00,20,46
56551,59448,3040676717,2015-04-10 00:34:57,-74.0368517,4.7436344,Bogota Bogota COL,-74.0288485,4.7088291,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,34,57
56548,59445,187244660,2015-04-10 00:27:02,-74.09974748,4.74612983,Bogota Bogota COL,-76.5273641,3.4268527,Bogota Bogota COL,969.0,71,-74.22253303502151,4.282038647965294,-76.58320023625186,3.410623389208069,2015,04,10,00,27,02
56543,59438,255620660,2015-04-10 00:21:09,-75.6949093,4.543252,San Jose del Guaviare Meta COL,-75.5248002,5.058866200000001,Tolima COL,287.0,773,-75.71888712424135,4.488297554888304,-75.50286825151855,5.0741009147754434,2015,04,10,00,21,09
56541,59435,3148401465,2015-04-10 00:38:03,-75.57171159999999,6.284118,Bogota Bogota COL,-74.2143773,4.5805725,Bogota Bogota COL,993.0,630,-75.5963807304863,6.268681718686395,-74.23992739288482,4.507788126321032,2015,04,10,00,38,03
56518,59412,197416845,2015-04-10 00:12:38,-74.03044770000001,4.6917598,Bogota Bogota COL,-75.4978127,5.0518366,Bogota Bogota COL,969.0,773,-74.22253303502151,4.282038647965294,-75.50286825151855,5.0741009147754434,2015,04,10,00,12,38
56516,59410,294236552,2015-04-10 00:25:12,-70.76037159999998,7.084482700000001,Bogota Bogota COL,-74.02715970000001,4.7299637,Ibague Tolima COL,64.0,969,-70.48464514960395,6.793883512014504,-74.22253303502151,4.282038647965294,2015,04,10,00,25,12
53953,56722,219815761,2015-04-10 00:37:10,-74.0715552,4.720435299999999,Pereira Risaralda COL,-74.0990267,4.7465553,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,37,10
56514,59408,336814218,2015-04-10 00:18:37,-75.52004170000001,5.061537400000001,Bogota Bogota COL,-74.1089392,4.508766099999999,Bogota Bogota COL,773.0,969,-75.50286825151855,5.0741009147754434,-74.22253303502151,4.282038647965294,2015,04,10,00,18,37
53956,56725,92779116,2015-04-10 00:11:51,-75.6016767,6.23549,Bogota Bogota COL,-73.85189709999999,7.0774315,Bogota Bogota COL,993.0,192,-75.5963807304863,6.268681718686395,-73.81662468288279,7.025813343710894,2015,04,10,00,11,51
56668,59573,196172514,2015-04-10 00:28:45,-74.1019208,4.7462612,Bogota Bogota COL,-76.5478535,3.3871252,Bogota Bogota COL,969.0,71,-74.22253303502151,4.282038647965294,-76.58320023625186,3.410623389208069,2015,04,10,00,28,45
56186,59068,99897391,2015-04-10 00:55:40,-74.11482342,4.66951764,Bucaramanga Santander COL,-72.65028050000001,7.379842699999999,Cucuta Norte de Santander COL,969.0,324,-74.22253303502151,4.282038647965294,-72.67659541204858,7.36747877342671,2015,04,10,00,55,40
53683,56434,1723885267,2015-04-10 00:12:59,-75.62405639,6.16657764,Bogota Bogota COL,-74.11843940000001,4.6213532,Sogamoso Boyaca COL,1051.0,969,-75.61340139575776,6.17683217611409,-74.22253303502151,4.282038647965294,2015,04,10,00,12,59
57109,60033,182870974,2015-04-10 00:50:34,-73.0804045,7.0658557,Bogota Bogota COL,-75.2334838,4.4500215999999995,Cordoba COL,218.0,113,-73.06827337011991,7.08294837631658,-75.2436355128686,4.478220611342182,2015,04,10,00,50,34
57614,60567,3139006617,2015-04-10 00:11:47,-72.7426017,5.0211154,Bogota Bogota COL,-75.7461509,4.7956744,Bogota Bogota COL,61.0,273,-72.58520063595057,4.7427891819252475,-75.65507420680916,4.784885575908646,2015,04,10,00,11,47
57610,60563,283239593,2015-04-10 00:13:09,-74.06918909999999,4.6036317,Cali Valle del Cauca COL,-75.71784,4.520237799999999,Pereira Risaralda COL,969.0,287,-74.22253303502151,4.282038647965294,-75.71888712424135,4.488297554888304,2015,04,10,00,13,09
53430,56171,1000675182,2015-04-10 00:32:21,-74.04056668,4.68145983,Bogota Bogota COL,-74.11392109999998,4.510542,Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,32,21
53439,56180,3092106316,2015-04-10 00:23:44,-74.1426488,4.6128642,Bogota Bogota COL,-74.04131428,4.6831575999999995,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,23,44
57573,60526,857423443,2015-04-10 00:09:43,-74.1484311,4.638789900000001,Pereira Risaralda COL,-75.6806501,4.8187334,Pereira Risaralda COL,969.0,277,-74.22253303502151,4.282038647965294,-75.6725524529833,4.840545087685683,2015,04,10,00,09,43
57572,60525,920166468,2015-04-10 00:35:06,-74.11530333,4.60056227,Bogota Bogota COL,-75.23440740000001,4.428081400000001,Cali Valle del Cauca COL,969.0,113,-74.22253303502151,4.282038647965294,-75.2436355128686,4.478220611342182,2015,04,10,00,35,06
57567,60520,2783146173,2015-04-10 00:04:06,-75.55681650000001,6.277528599999999,Bogota Bogota COL,-75.49854920000001,5.0657146,Bogota Bogota COL,993.0,773,-75.5963807304863,6.268681718686395,-75.50286825151855,5.0741009147754434,2015,04,10,00,04,06
53450,56192,477959963,2015-04-10 00:15:33,-74.11211369,4.723688,Bogota Bogota COL,-74.1634753,4.6542412,Medellin Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,15,33
53416,56156,179658529,2015-04-10 00:11:16,-74.05373901,4.66760953,Ibague Tolima COL,-74.07169990000001,4.6180155,Cordoba COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,10,00,11,16
57534,60486,1705232984,2015-04-10 00:54:42,-73.0862758,7.077855099999999,Tumaco Narino COL,-74.1375944,4.6537220999999995,Barrancabermeja Santander COL,218.0,969,-73.06827337011991,7.08294837631658,-74.22253303502151,4.282038647965294,2015,04,10,00,54,42
57527,60479,204442028,2015-04-10 00:42:01,-73.11502829999999,7.1239424,Bogota Bogota COL,-74.12436015,4.59167137,Medellin Antioquia COL,186.0,969,-73.10826300553325,7.164240043543232,-74.22253303502151,4.282038647965294,2015,04,10,00,42,01
57523,60475,2391396442,2015-04-10 00:45:11,-75.4758946,5.0598549,Bogota Bogota COL,-73.0508705,6.989136,Bogota Bogota COL,773.0,246,-75.50286825151855,5.0741009147754434,-73.01230348251966,6.951168600800344,2015,04,10,00,45,11
57507,60459,2893484393,2015-04-10 00:54:48,-75.3831886,9.3083666,Bogota Bogota COL,-73.61344,5.9299583,Medellin Antioquia COL,160.0,190,-75.44161534197444,9.324871476437524,-73.62689484841846,5.9545379564615635,2015,04,10,00,54,48
53466,56208,222711727,2015-04-10 00:22:30,-74.7962678,4.3122877,Bogota Bogota COL,-75.2293539,4.4357685,Ibague Tolima COL,579.0,113,-74.81659207461449,4.35003584377921,-75.2436355128686,4.478220611342182,2015,04,10,00,22,30
57502,60454,3021470781,2015-04-10 00:54:16,-75.7914663,8.888116499999999,Quibdo Choco COL,-75.2505302,2.9425466,Cali Valle del Cauca COL,664.0,477,-75.88268204603958,8.88500459208828,-75.29692926897057,3.035986213792796,2015,04,10,00,54,16
57496,60448,337196434,2015-04-10 00:34:26,-74.112032,4.5743556,Pereira Risaralda COL,-76.49576429999999,3.4732884,Manizales Caldas COL,969.0,71,-74.22253303502151,4.282038647965294,-76.58320023625186,3.410623389208069,2015,04,10,00,34,26
57489,60441,590183515,2015-04-10 00:11:42,-74.1078163,4.5995041,Bogota Bogota COL,-73.1752098,7.0826682,Medellin Antioquia COL,969.0,221,-74.22253303502151,4.282038647965294,-73.31784642682109,7.050150983980759,2015,04,10,00,11,42
