,Unnamed: 0,UserID,created_at,Longitude,Latitude,Location,New_Long,New_Lat,New_Loc,Old Region,New Region,Old_Region_Long,Old_Region_Lat,New_Region_Long,New_Region_Lat,Year,Month,Day,Hour,Minute,Second
33319,35076,1549851542,2015-04-07 00:22:03,-75.6726405,4.828260500000001,San Jose del Guaviare Meta COL,-76.3005322,3.914932,Bogota Bogota COL,277.0,78,-75.6725524529833,4.840545087685683,-76.10263633854615,3.8559371479310585,2015,04,07,00,22,03
34929,36775,2940192545,2015-04-07 00:58:32,-75.5154036,5.0727578,Bogota Bogota COL,-73.10492825,7.11617426,Florencia Caqueta COL,773.0,186,-75.50286825151855,5.0741009147754434,-73.10826300553325,7.164240043543232,2015,04,07,00,58,32
34926,36772,317334277,2015-04-07 00:56:42,-75.1936877,4.4429572,Monteria Cordoba COL,-75.183293,4.4378779999999995,Bogota Bogota COL,113.0,113,-75.2436355128686,4.478220611342182,-75.2436355128686,4.478220611342182,2015,04,07,00,56,42
34923,36769,2940192545,2015-04-07 00:58:31,-75.5154036,5.0727578,Bogota Bogota COL,-75.58606329999999,6.2352305999999995,San Martin Meta COL,773.0,993,-75.50286825151855,5.0741009147754434,-75.5963807304863,6.268681718686395,2015,04,07,00,58,31
38046,40047,1357976130,2015-04-07 00:49:52,-74.0582047,4.6500731,Barrancabermeja Santander COL,-74.0938122,4.548793700000001,Sogamoso Boyaca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,07,00,49,52
33477,35249,1345513388,2015-04-07 00:52:01,-74.104152,4.7110224999999994,Manizales Caldas COL,-73.84994909999999,7.0581761,Tunja Boyaca COL,969.0,192,-74.22253303502151,4.282038647965294,-73.81662468288279,7.025813343710894,2015,04,07,00,52,01
34886,36731,1325922258,2015-04-07 00:34:29,-74.20717320000001,4.636968700000001,Pereira Risaralda COL,-73.92841329999999,4.9624973,Bogota Bogota COL,969.0,644,-74.22253303502151,4.282038647965294,-73.9323508147882,4.970767851655096,2015,04,07,00,34,29
38061,40065,147366812,2015-04-07 00:17:08,-74.1094805,4.7523016,Bogota Bogota COL,-74.1108502,4.667545,Medellin Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,07,00,17,08
36782,38712,260968542,2015-04-07 00:07:08,-75.6093573,6.1691192,Bogota Bogota COL,-75.19506386,4.45198433,Ibague Tolima COL,1051.0,113,-75.61340139575776,6.17683217611409,-75.2436355128686,4.478220611342182,2015,04,07,00,07,08
34868,36712,324700449,2015-04-07 00:29:47,-75.5976553,6.2347634,Bogota Bogota COL,-75.6955791,4.587916099999999,Bogota Bogota COL,993.0,290,-75.5963807304863,6.268681718686395,-75.66835753697072,4.607251948968327,2015,04,07,00,29,47
38032,40033,343059667,2015-04-07 00:23:07,-75.73675109999999,4.7950347,Medellin Antioquia COL,-76.0753274,4.3993471,Bogota Bogota COL,273.0,112,-75.65507420680916,4.784885575908646,-76.02467084493352,4.355294094796676,2015,04,07,00,23,07
36804,38737,186648757,2015-04-07 00:02:56,-74.04245490000001,4.7591257,Pereira Risaralda COL,-73.35172259999999,5.5631898,Manizales Caldas COL,969.0,800,-74.22253303502151,4.282038647965294,-73.37608770738173,5.517318046690576,2015,04,07,00,02,56
33503,35276,306926851,2015-04-07 00:43:54,-74.0681637,4.6455293,Bogota Bogota COL,-74.19173590000001,4.608077400000001,Manizales Caldas COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,07,00,43,54
33505,35278,144690997,2015-04-07 00:04:19,-74.09517640000001,4.5987117,Bogota Bogota COL,-73.9111829,4.9689304000000005,Bogota Bogota COL,969.0,644,-74.22253303502151,4.282038647965294,-73.9323508147882,4.970767851655096,2015,04,07,00,04,19
38026,40027,851893776,2015-04-07 00:39:10,-74.1071555,4.5074276,Bogota Bogota COL,-73.2266348,5.7449673,Bogota Bogota COL,969.0,900,-74.22253303502151,4.282038647965294,-73.24334892271457,5.776353593243782,2015,04,07,00,39,10
33485,35257,970612639,2015-04-07 00:32:45,-75.6461145,6.1677157,Ibague Tolima COL,-73.0437005,6.9929570000000005,Pereira Risaralda COL,1056.0,246,-75.64363213511491,6.138750491541997,-73.01230348251966,6.951168600800344,2015,04,07,00,32,45
33446,35216,604942506,2015-04-07 00:59:26,-74.0968056,4.5826698,Ibague Tolima COL,-74.1217901,4.546819,Ibague Tolima COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,07,00,59,26
38067,40072,401561316,2015-04-07 00:28:44,-74.03887498,4.69500335,Bogota Bogota COL,-74.0688321,4.6105408,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,07,00,28,44
