,Name,Longitude,Latitude
148,148,-75.83466618214857,3.4729049720868375
149,149,-75.57223188894051,4.104582756738864
150,150,-75.35562489377378,4.195838311938587
151,151,-75.00642407655985,3.911561849200041
152,152,-75.51020238782988,3.974589959758873
153,153,-75.10855687345091,4.125944780926943
154,154,-75.20021243855314,4.734014940537122
155,155,-74.80940153755088,4.080601274079584
156,156,-75.16592730315247,4.187638836712978
157,157,-74.92559496798336,4.709951312003483
158,158,-75.16421809573848,4.977211909602005
159,159,-74.61755380146673,3.8467286563024743
160,160,-75.44161534197443,9.324871476437522
161,161,-74.94687712832678,9.33040348783075
162,162,-75.1143651525297,8.769299033523623
163,163,-75.35072129894877,9.539159241006217
164,164,-75.23907652611075,9.199890717682536
165,165,-75.65503594020646,9.405694620260562
166,166,-75.32640736211002,9.571960184764777
167,167,-75.14633607779771,9.075381713145589
168,168,-74.96999285388705,9.11938029781254
169,169,-74.68206980617657,8.394290813570223
170,170,-75.29836285666048,8.812634183370903
171,171,-75.20059812900044,9.419444842905222
172,172,-74.73422205685239,8.561627193640135
173,173,-75.32625545852255,9.390450181230932
174,174,-75.17057066700264,9.551195012290037
175,175,-75.58444573857994,9.333000326104212
176,176,-75.35901479964326,9.156176993273647
177,177,-75.00041178177827,8.785819971164784
178,178,-75.21170885088273,9.294880933858053
179,179,-75.163718804729,8.564999680091233
180,180,-75.48757627567454,9.881981843687186
181,181,-75.02681025898622,9.396370258630583
182,182,-75.0546686951541,9.252423009714192
183,183,-74.71754605270812,8.805703978006221
184,184,-75.53069272703769,9.530343482865476
185,185,-75.44111979888956,9.505708962448722
186,186,-73.10826300553325,7.164240043543231
187,187,-73.5296695669469,6.183681234751219
188,188,-73.84885516733206,5.794519989406041
189,189,-73.0168425650323,6.733229961043918
190,190,-73.62689484841846,5.954537956461564
191,191,-73.20953423301842,6.645732806673749
192,192,-73.81662468288278,7.025813343710894
193,193,-73.37835788400909,7.002100772732547
194,194,-74.12514668227351,6.060027528197935
195,195,-73.24311811485907,6.5689706324887425
196,196,-72.9214913537929,7.347077070500461
197,197,-72.68310671455322,6.516337396503701
198,198,-72.57637299686627,6.658849519889458
199,199,-72.93279028084675,6.74618606973138
200,200,-72.6497191893391,6.902001235518668
201,201,-73.12115571291577,6.176653950269639
202,202,-72.97800187918332,7.252722772587958
203,203,-73.40124018828402,6.383990964911163
204,204,-73.63625690198441,6.075146090919418
205,205,-74.15297618410358,6.422789946948541
206,206,-72.61844582186714,6.800485594334759
207,207,-73.25024882722155,6.3606561100914405
208,208,-73.50322193279592,6.304396212265431
209,209,-72.99943952556362,6.240727869395698
210,210,-72.99649659983817,6.613059638591494
211,211,-73.55924442713857,6.671021330270236
212,212,-73.54461411939607,6.253961117211844
213,213,-73.92256184450346,6.105553151356901
214,214,-73.18435523380694,7.524338451408454
215,215,-73.04883386758888,6.084187613517571
216,216,-72.67372217748647,6.650828257468163
217,217,-73.95746834623716,5.78712603738677
218,218,-73.0682733701199,7.08294837631658
219,219,-73.32764579596667,6.674798981088145
220,220,-73.32470970778675,5.916910495173255
221,221,-73.31784642682109,7.050150983980757
222,222,-72.83884046606462,6.935772335974576
223,223,-73.41473997357087,6.237666877524418
224,224,-73.33004671333512,6.318871646409406
225,225,-73.71724593789966,5.947268483203999
226,226,-73.57798356688804,6.034786665971893
227,227,-73.36438378053703,6.561016983796833
228,228,-73.81057689995393,5.853472802328014
229,229,-73.0925238719291,6.710898079183039
230,230,-74.02545825304591,5.932045397227341
231,231,-73.8923560028772,6.365263062190621
232,232,-73.63260160168252,6.2359363031179385
233,233,-73.29588273729846,7.233583937698626
234,234,-73.10243681600622,6.817670924123888
235,235,-72.59151893719917,6.514501207964429
236,236,-72.73958729656647,6.7286124922727595
237,237,-73.05278046819402,7.336170149832611
238,238,-72.9577909669795,6.503424279906653
239,239,-72.8366281945355,6.634574545279094
240,240,-73.1178328996186,6.345978069032725
241,241,-73.28507657442432,6.229321291244645
242,242,-72.8228505074949,6.343559256954194
243,243,-73.29243037351287,6.526059712186026
244,244,-73.27886019199423,6.384989593245194
245,245,-73.16218843419884,6.414783176652321
246,246,-73.01230348251966,6.951168600800344
247,247,-73.18267308744299,6.512088579174645
248,248,-73.68270594587267,5.821283093140295
249,249,-73.93184677760667,6.701234899770839
250,250,-73.74796634102378,7.661283419694087
251,251,-73.42108009237234,7.539980121885179
252,252,-73.5660849291761,7.426111989326898
253,253,-72.82176164838134,6.818108340877302
254,254,-73.52648071980934,6.103618121928832
255,255,-73.1208073978431,6.56515743102068
256,256,-72.86263722932463,6.469780524801422
257,257,-72.73856225739223,6.626783618569192
258,258,-72.64950628878415,6.563141689237625
259,259,-73.54993485261133,6.936001421628362
260,260,-72.90551058089855,6.999422158206073
261,261,-73.57079619993465,6.402877979285364
262,262,-73.62448495086974,6.676306361749255
263,263,-73.24772055910648,6.465994864171705
264,264,-73.36262519179914,6.124922047664427
265,265,-73.94130762484696,6.007741444462141
266,266,-72.98557430166267,7.457101380574301
267,267,-72.94550072982477,7.166533792300697
268,268,-73.11442860684471,6.433858476237731
269,269,-73.69602287380656,6.2455310202904
270,270,-72.88397087090891,7.320086669414309
271,271,-73.16810352665641,6.684358409313177
272,272,-73.30948215397817,6.848563837001507
273,273,-75.65507420680916,4.784885575908646
274,274,-75.9812431638409,5.133338937342131
275,275,-75.93714241304187,4.9236987764774085
276,276,-75.8672398843132,5.190157883879266
277,277,-75.6725524529833,4.840545087685683
278,278,-75.8036383813062,5.327243523669722
279,279,-76.01386515870007,4.979477916972343
280,280,-75.85127733932771,4.902889588933419
281,281,-75.75111244928007,4.958269949798421
282,282,-75.99566844863995,5.41938114112682
283,283,-76.12493481329096,5.2603359190174785
284,284,-75.71214806662994,5.326425372183223
285,285,-75.5460858568268,4.836444607682552
286,286,-75.97601743680525,5.032294932565151
287,287,-75.71888712424135,4.488297554888305
288,288,-75.74711582073851,4.369804031880619
289,289,-75.68060390834364,4.4539123249439
290,290,-75.66835753697072,4.607251948968326
291,291,-75.65343960850109,4.396134768554759
292,292,-75.65586461061324,4.663872953823784
293,293,-75.7479862803925,4.191994395924695
294,294,-75.81951653750815,4.4418970986722
295,295,-75.79947788144904,4.516741096724303
296,296,-75.69512026343938,4.301182278939081
297,297,-75.78588531310669,4.613342198333839
298,298,-75.51688563486411,4.594101465310416
299,299,-72.4771775980177,8.077703944981124
300,300,-73.15562044113042,8.02989130404049
301,301,-72.84176018298601,7.605111394625197
302,302,-72.65940755921147,7.644041093121984
303,303,-72.92575899663035,8.087349218441716
304,304,-72.65488069803575,7.2608578734421485
305,305,-73.16068835108649,7.697234309965495
306,306,-72.5819442290429,7.57828750346556
307,307,-72.52317208991997,7.06803200772103
308,308,-73.1858212240702,8.83249618065426
309,309,-72.79568429704261,7.500589673724505
310,310,-72.66887554077354,7.738262365565788
311,311,-73.29046591511985,8.846693563307355
312,312,-73.03617159574253,8.692707064129763
313,313,-72.6433559494175,8.096388294434291
314,314,-72.82399533096972,7.922242395769985
315,315,-73.07690350684132,8.368200161708131
316,316,-72.4844452735305,7.4780224433311275
317,317,-72.52006863026304,7.2780850401425425
318,318,-73.39299694710138,7.695970193219864
319,319,-73.16298012808042,8.269216170539892
320,320,-72.53392080949772,7.753994649033871
321,321,-72.84949977864181,7.964097328528936
322,322,-72.77054853093992,7.3143835961760715
323,323,-73.39009153569577,8.211895734150858
324,324,-72.67659541204858,7.367478773426711
325,325,-72.6319436610211,7.479447473072469
326,326,-72.41367109174743,8.32579635651669
327,327,-72.50605864249232,7.603314893167834
328,328,-72.85827246375314,7.784626248152875
329,329,-73.13297511361057,8.44558394279477
330,330,-72.60947523779194,7.836946109975031
331,331,-72.715956663719,7.88737476948009
332,332,-72.79636561623016,8.258781452402161
333,333,-72.78475483441804,7.175915582837945
334,334,-73.13466908516011,8.75969955983686
335,335,-72.77332354199783,8.696214952957774
336,336,-72.30402667194332,7.2335086374637
337,337,-72.98747017101155,7.941958430387302
338,338,-72.48369967170245,7.773972353541325
339,339,-77.19673084145515,1.03824745785397
340,340,-77.06497715122453,1.4738147271179969
341,341,-77.6941244896035,0.9093977760865357
342,342,-77.53465357655128,1.2508704977253444
343,343,-77.13292212925282,1.483465160888528
344,344,-78.0727776640579,1.5021309429386918
345,345,-77.04029832121051,1.5957240749061725
346,346,-77.09252301407582,1.3180178333064134
347,347,-77.04374460872666,1.6299159371208418
348,348,-77.43196850779034,1.2075405864289905
349,349,-77.52278375491633,0.9274938560566568
350,350,-77.37430015113102,0.7867081058944336
351,351,-77.73180563637098,0.8776665349826658
352,352,-77.9418986382615,0.9075445764211167
353,353,-77.59399808424413,1.740174855135507
354,354,-77.27038417938633,1.4031925154722558
355,355,-77.76576076824483,2.294102621039201
356,356,-77.43524691346425,1.523612468590585
357,357,-77.48364003351071,1.8250786704942925
358,358,-77.00568113407704,1.4037607215301477
359,359,-77.39080023978917,1.4316327995141478
360,360,-77.29967650811432,0.899229184879033
361,361,-77.7221877283809,0.9746412262116735
362,362,-77.53198815373028,1.1560719882317017
363,363,-77.58157280399166,0.9345267873814009
364,364,-77.52846351997542,0.9853062391416927
365,365,-77.50880306031294,1.0691083427258832
366,366,-77.38976929701542,0.6334763402609269
367,367,-76.92400504040023,1.5815198520096203
368,368,-77.37899741000243,1.3220136398676345
369,369,-77.70349154115166,1.5472512524434023
370,370,-78.23505969504885,2.3545628038303903
371,371,-77.14570522546575,1.6090133068686612
372,372,-77.32935822035554,1.9783045122934482
373,373,-77.52393089639372,1.405354326041362
374,374,-77.6313179072456,1.5845177051780013
375,375,-77.97767630606663,1.9169645901937145
376,376,-77.8767970705783,1.1378111030000468
377,377,-78.4411052890778,2.4234698262215773
378,378,-77.34618908236024,1.2874558664451285
379,379,-78.31325962303313,2.3381050039928084
380,380,-77.54786290464929,1.029534310110364
381,381,-78.58293200990431,2.086931517375689
382,382,-77.48733182785153,1.7334908693082127
383,383,-77.43358265281714,0.7437475142364462
384,384,-77.59751213252886,1.2428863013117848
385,385,-77.33066210467234,0.815578689455009
386,386,-77.62764082401478,0.9185813367093658
387,387,-78.07208633901331,1.2095419664886151
388,388,-78.370547061048,1.8954087607557426
389,389,-77.72335190976278,1.3893749515927993
390,390,-77.44479214903839,1.297857271895623
391,391,-77.00485682493249,1.531643726526795
392,392,-77.22373469100313,1.5593057979742468
393,393,-76.98413643779631,1.6785049636831673
394,394,-77.10228258912014,1.5386833483578926
395,395,-77.84230148122836,2.3460914577046594
396,396,-77.74076318072616,1.2422962237417892
397,397,-77.67205692883417,1.0418422405270178
398,398,-77.32920637567366,1.5911781386602115
399,399,-77.3653450219052,1.0699810569802537
400,400,-78.63253878438735,1.8226497235059753
401,401,-77.63070646673,1.1630423586679512
402,402,-77.42173415140994,1.1215323478396328
403,403,-73.46847854559837,4.110928857380912
404,404,-73.72393091253153,4.023495303515489
405,405,-72.96667097178789,4.544848414872519
406,406,-72.93439218969775,4.3097136336772905
407,407,-73.55347549025163,3.8110419814523198
408,408,-74.06306227035745,3.8594919049275234
409,409,-73.30720495049803,4.260095016471865
410,410,-73.70768292048035,4.363027851154442
411,411,-73.89508323520312,3.6265046777986925
412,412,-73.83512780860144,3.7090724893039635
413,413,-73.58388615786984,3.421332736466667
414,414,-73.76083358230395,3.5111657813757517
415,415,-73.957397552505,3.9409849371052132
416,416,-71.99671762596762,3.10557497355623
417,417,-74.12430946156235,3.1056441921258227
418,418,-74.05606377047658,2.124488000121147
419,419,-74.42454124638138,3.1085770364511234
420,420,-74.05661083122484,3.625988242563409
421,421,-72.69167522837907,2.7742647075002935
422,422,-71.74217660546591,4.09915109799482
423,423,-72.65640230462262,4.032357980186703
424,424,-73.25302175634894,3.208979122238759
425,425,-73.17120622458754,2.7453407707600093
426,426,-73.37168385547551,4.294015632365586
427,427,-73.2755160643149,3.8329016454946157
428,428,-73.76600609330652,3.3118986294182378
429,429,-73.65742395809914,4.460497976200685
430,430,-73.0333782092869,3.552717295466863
431,431,-73.61093209748827,2.78773639167116
432,432,-73.90406291592078,11.086362433579495
433,433,-74.095818860452,10.221709991173213
434,434,-73.900540510686,10.652217662914865
435,435,-74.05316554015752,9.806695001023513
436,436,-74.80745257987263,10.290214644740104
437,437,-74.52973415605643,10.087849778444564
438,438,-74.02639531154438,10.856404178859833
439,439,-74.78428138367889,10.230562436707118
440,440,-73.98609353448899,9.123596856010153
441,441,-74.67905597385408,10.347708711437946
442,442,-74.31954463622594,10.651902627704146
443,443,-73.88956036451916,10.45961427867607
444,444,-74.14705697904631,9.244120495114828
445,445,-74.32459747894046,9.759593096094562
446,446,-74.81433107287069,10.148767039417379
447,447,-74.12736713448561,9.517306278711828
448,448,-74.42550292067321,10.439885525846393
449,449,-74.58514444905703,9.769763382074473
450,450,-74.35181183145082,10.832099777532761
451,451,-74.5851721144515,10.643053884229431
452,452,-74.24946769342927,10.131262019076956
453,453,-74.74031207509216,10.527811510692715
454,454,-74.20331300124397,9.349135468077435
455,455,-74.34830580601809,9.354838282310936
456,456,-74.23218743300359,9.493236564016286
457,457,-74.66462967327075,9.5254982405514
458,458,-74.64218820182401,10.913895392008783
459,459,-74.71675973812137,9.915373499487458
460,460,-74.70397312690824,10.137065337045726
461,461,-74.17889113047124,10.797110146965764
462,462,-72.99445563387039,11.235752963628414
463,463,-72.53396847986141,11.244853834287085
464,464,-72.70605171146727,10.979094606730769
465,465,-73.40552403240812,11.084470451550146
466,466,-72.94542037450063,10.910708328676492
467,467,-72.9117575946872,10.62912229980435
468,468,-72.79888106091221,10.84026931207913
469,469,-72.66964246867497,11.096419482323284
470,470,-73.03454901867224,10.466271323962502
471,471,-72.31314232340944,11.407544784314382
472,472,-72.5768960178369,11.625911945629838
473,473,-73.10593746394278,10.794965139329747
474,474,-71.74663264997676,11.991185833159705
475,475,-72.99896427523109,10.495087004361835
476,476,-72.96809392409529,10.593932714423289
477,477,-75.29692926897056,3.035986213792796
478,478,-76.03856747405965,1.6867316056291486
479,479,-75.71542150175085,2.2633571079442163
480,480,-75.38132685505028,3.2370172604882157
481,481,-75.24345874662382,2.5254793071743507
482,482,-75.76451519951681,2.0792746885760494
483,483,-75.00383108243847,3.121882704423342
484,484,-75.30647887884714,2.648848546473289
485,485,-74.66032259920854,3.4379697541009193
486,486,-75.9445602105852,2.0024999872846365
487,487,-75.55836901451838,2.155864790977347
488,488,-75.52781826759895,2.394542819195806
489,489,-75.68516378048403,1.9858197509308013
490,490,-75.45354313480777,2.5646365642760713
491,491,-75.80969003446748,2.758654662582643
492,492,-76.26482593721721,2.066418990094377
493,493,-76.12496559213832,2.1836785299402663
494,494,-76.00899886100859,2.3279364082886786
495,495,-75.78620019858027,2.581355354566
496,496,-76.05499772316637,2.0651279197677184
497,497,-75.70311740244614,2.4051954349713753
498,498,-75.45506456602686,2.9105159643902994
499,499,-76.1684145309558,1.6743942404019379
500,500,-75.82006536182695,2.257433196734695
501,501,-76.13857524670024,1.7774158700963767
502,502,-75.19356017990836,2.7721856732302683
503,503,-76.19446946129656,2.1154569384370063
504,504,-76.40967857725448,1.8813531081094936
505,505,-75.64813027104512,2.953958606604459
506,506,-75.8163056264035,1.8629740748936854
507,507,-75.86962668007718,2.12699457119254
508,508,-75.67428207455805,2.5454103062906484
509,509,-75.0994727535647,3.0509264436504964
510,510,-75.58565706781937,2.7657083349717198
511,511,-75.90910767602841,1.9495340961216812
512,512,-75.14163009280452,3.2831273948634134
513,513,-75.50735438824441,2.6364429267497087
514,514,-76.64983507832616,5.983291886261583
515,515,-77.26057776135457,8.471178285349623
516,516,-77.08031196132791,5.671179130912208
517,517,-76.60428554264362,5.550479357786202
518,518,-76.2545574978802,5.5155211504308
519,519,-77.35229454465747,6.398124724576434
520,520,-77.23041408848934,5.002349140250686
521,521,-77.07816482724493,6.450957029992992
522,522,-76.7751800580132,5.3769009209907495
523,523,-76.93693885534384,7.033267425301489
524,524,-76.57802547109856,5.362578326178863
525,525,-76.42007918995262,5.13166142518466
526,526,-76.21608276640652,5.838717022522616
527,527,-76.99458936675583,4.2831982239189585
528,528,-76.8437692496511,4.831182938341982
529,529,-77.62851854344598,7.074025535899807
530,530,-76.36574095987737,5.579768871186502
531,531,-76.65858781287724,6.002124728173726
532,532,-77.03693911864536,5.148734166598558
533,533,-76.8067651885126,4.8100495654351505
534,534,-76.45801656391325,4.8950542874254666
535,535,-77.33135926541772,5.743571757380749
536,536,-76.48654895022383,5.182598187256588
537,537,-76.81440987241766,5.551418233364814
538,538,-77.11374642170995,7.338397414409201
539,539,-76.28955089795554,4.895203676958175
540,540,-76.54056874340273,4.5720975131397665
541,541,-76.4545733956956,5.2832658527369745
542,542,-77.14020839330266,8.098706574448926
543,543,-76.65519596087486,5.294968775938315
544,544,-74.66547434306645,4.371692690915012
545,545,-74.447382117091,4.895173936378114
546,546,-74.52931599378803,4.5658043452443735
547,547,-74.45911655883208,4.7872092653453535
548,548,-74.39048338764817,4.23420539726132
549,549,-74.75046451582469,4.717222341987565
550,550,-74.52834437119571,4.866151129521057
551,551,-74.33404231015444,4.686716998240911
552,552,-74.44809778858206,3.882405204786437
553,553,-74.45815442318803,4.727666444550806
554,554,-74.036246942992,4.93442949297679
555,555,-74.5129545999248,5.3731160652542655
556,556,-73.93691157500913,4.397690653700749
557,557,-73.92261173079672,5.336202992574101
558,558,-74.64193197777851,4.94688287659352
559,559,-74.03792257376773,4.867603154212247
560,560,-74.04526597489476,4.406485576348331
561,561,-73.89903188536317,4.577715725000758
562,562,-73.65672568444276,5.107745626309651
563,563,-73.97687280668464,5.1083716493321845
564,564,-74.12285723902033,4.7875171765765
565,565,-73.76729573550975,5.2312899658592755
566,566,-74.43052172899456,4.561326778158332
567,567,-74.30849444546226,5.267374207603638
568,568,-74.23351537373546,4.8838502500890115
569,569,-74.34048167543895,4.8293872260396995
570,570,-73.7734605431695,4.534273595400151
571,571,-73.96319983625341,4.317817866201636
572,572,-74.19732349798099,4.746813138165834
573,573,-73.76996036827632,5.414314130043124
574,574,-74.41207813030144,4.3249012638822535
575,575,-73.48585389539093,4.660978984492601
576,576,-73.87876464232437,5.005226388936734
577,577,-73.62730420812267,4.8699006463977526
578,578,-73.59378451539303,4.727524714993649
579,579,-74.8165920746145,4.35003584377921
580,580,-74.33820867539,4.53177527470919
581,581,-73.68256206019089,5.391366776455612
582,582,-74.62203159967854,5.204158597391398
583,583,-73.85008397984177,4.803075141304788
584,584,-74.7810883474992,4.507278618563447
585,585,-73.79106432390938,4.90582457634315
586,586,-74.47689195584906,4.887071777240777
587,587,-73.84009128163731,4.245279265375842
588,588,-74.02437629353108,4.148813915529814
589,589,-74.67845794492817,4.557933487240689
590,590,-73.71041086327068,4.692490829688097
591,591,-73.911730452948,4.706659293741467
592,592,-74.4720022658918,4.647953513343992
593,593,-74.41401694137869,5.34687603824861
594,594,-74.40645952813466,5.197798610767336
595,595,-74.33872985050218,4.978457157671755
596,596,-73.68254488943506,5.302235625423833
597,597,-73.62514942395671,5.041199169606017
598,598,-74.25154846204185,4.772097812663958
599,599,-73.56388401968175,4.994707056735308
600,600,-73.3975120928088,4.477491562885376
601,601,-74.22939735785175,4.677094242905014
602,602,-74.79127263772202,4.405020582084234
603,603,-73.88274041513802,5.0935655448140835
604,604,-74.61461765123357,4.285935237271417
605,605,-74.39732212161857,5.133923261049716
606,606,-74.38595971861608,5.063890448435501
607,607,-74.45503253282507,4.0695592059926184
608,608,-74.17452936368915,5.168138310484693
609,609,-74.16532998309219,5.3855881035082405
610,610,-74.47323904369688,4.1778622334553575
611,611,-73.24101492389957,4.47696848480777
612,612,-74.27798754274087,4.297652813126888
613,613,-74.56825210130339,5.58716686790666
614,614,-74.675228536118,4.690165502136239
615,615,-74.49557630800018,5.107179912722842
616,616,-73.85242160337427,4.330735792372963
617,617,-74.55408827550349,4.710715939888786
618,618,-74.56221699027185,4.537598848108416
619,619,-74.72861599123496,4.310873819371295
620,620,-74.3465273004445,4.6017695648635595
621,621,-74.3533132626469,4.130945972878408
622,622,-74.07504236011681,5.32509809470136
623,623,-74.27015159372104,4.953264304404172
624,624,-74.66410556322114,4.850827459319845
625,625,-74.41729393646594,4.947927765154276
626,626,-73.77512785521628,5.015144154279341
627,627,-74.26030043711543,4.462411867963368
628,628,-74.37736074295387,4.43110096458787
629,629,-73.84920943591672,5.514485966454231
630,630,-74.23992739288482,4.5077881263210315
631,631,-73.96315800788571,4.8930401711670015
632,632,-74.15540481048356,4.964808853845568
633,633,-73.775159165563,5.135204021548418
634,634,-74.22947990212575,5.057144210636864
635,635,-73.82833408839744,5.43908389455612
636,636,-73.85134749628989,5.238005220214774
637,637,-74.08523764635027,4.951287801840635
638,638,-73.94591035957541,5.194888957709281
639,639,-74.39494234191551,4.646502341210123
640,640,-74.15114878059171,4.828910820078335
641,641,-74.48801988580902,4.321131107114951
642,642,-73.51569642125281,5.0854470575856965
643,643,-74.64979167204797,4.486136519534796
644,644,-73.93235081478821,4.970767851655097
645,645,-74.29557009993013,5.352147443199982
646,646,-73.40639903858474,4.756959432931524
647,647,-73.97375623850957,4.500833288075825
648,648,-73.82824421374943,5.315711969431902
649,649,-74.07162829306125,4.305204820096407
650,650,-74.48145041650346,5.1909149241844545
651,651,-74.30047756004132,5.125925919245844
652,652,-74.5509799846885,4.881427059661121
653,653,-74.1856399915923,5.266993396428148
654,654,-73.57145345731118,5.243909456056599
