,Unnamed: 0,UserID,created_at,Longitude,Latitude,Location,New_Long,New_Lat,New_Loc,Old Region,New Region,Old_Region_Long,Old_Region_Lat,New_Region_Long,New_Region_Lat,Year,Month,Day,Hour,Minute,Second
40055,42149,65994579,2015-04-08 00:55:04,-75.60591016,6.16351305,Pereira Risaralda COL,-74.06666573,4.63745618,Sogamoso Boyaca COL,1051.0,969,-75.61340139575776,6.17683217611409,-74.22253303502151,4.282038647965294,2015,04,08,00,55,04
45419,47778,201969212,2015-04-08 00:21:09,-74.0700751,4.6704169,Bogota Bogota COL,-74.05560622,4.65148654,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,21,09
40048,42142,189719782,2015-04-08 00:01:56,-74.1080628,4.511064,Bogota Bogota COL,-74.0361355,4.732108,Tunja Boyaca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,01,56
43839,46117,153562284,2015-04-08 00:10:58,-74.09221629999999,4.596467,Cali Valle del Cauca COL,-73.6237405,4.1308289,Sogamoso Boyaca COL,969.0,403,-74.22253303502151,4.282038647965294,-73.46847854559837,4.110928857380912,2015,04,08,00,10,58
40040,42133,512312795,2015-04-08 00:01:54,-73.3943548,7.7653307,Cali Valle del Cauca COL,-75.27180770000001,2.9036737,Bogota Bogota COL,711.0,477,-73.47249917839434,7.834032456732531,-75.29692926897057,3.035986213792796,2015,04,08,00,01,54
44830,47158,2661273198,2015-04-08 00:44:32,-74.1375939,4.6537254,Ibague Tolima COL,-74.081767,4.757256099999999,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,44,32
42403,44606,179253865,2015-04-08 00:33:54,-73.76088671,3.99244947,Medellin Antioquia COL,-74.11692354,4.59380266,Bucaramanga Santander COL,404.0,969,-73.72393091253153,4.023495303515489,-74.22253303502151,4.282038647965294,2015,04,08,00,33,54
41637,43804,2485346791,2015-04-08 00:47:58,-75.1807983,4.4423474999999994,Medellin Antioquia COL,-75.65996684,4.54309706,Quindio COL,113.0,287,-75.2436355128686,4.478220611342182,-75.71888712424135,4.488297554888304,2015,04,08,00,47,58
40031,42123,239148147,2015-04-08 00:13:21,-76.1566465,4.41430495,Bogota Bogota COL,-75.5468308,2.3859744,Sincelejo Sucre COL,101.0,488,-76.16140240859427,4.441881375824863,-75.52781826759896,2.3945428191958062,2015,04,08,00,13,21
40022,42114,151694133,2015-04-08 00:57:51,-75.88559351,8.76759792,Monteria Cordoba COL,-75.4310202,6.022006200000001,Ibague Tolima COL,660.0,1055,-75.9688997290892,8.604428643067479,-75.4340770069483,5.984609135852993,2015,04,08,00,57,51
43832,46109,584044105,2015-04-08 00:30:28,-74.16149990000001,5.1351164,Pamplona Norte de Santander COL,-74.15177484,4.64969147,Bogota Bogota COL,608.0,969,-74.17452936368916,5.168138310484694,-74.22253303502151,4.282038647965294,2015,04,08,00,30,28
40020,42112,152393282,2015-04-08 00:16:16,-75.57512209999999,6.2018043,Bogota Bogota COL,-75.651297,6.1748789,Armenia Quindio COL,993.0,993,-75.5963807304863,6.268681718686395,-75.5963807304863,6.268681718686395,2015,04,08,00,16,16
43824,46101,271041164,2015-04-08 00:59:24,-73.63635179999999,4.1436227,Cucuta Norte de Santander COL,-74.0938536,4.539700700000001,Bucaramanga Santander COL,403.0,969,-73.46847854559837,4.110928857380912,-74.22253303502151,4.282038647965294,2015,04,08,00,59,24
45411,47770,949810038,2015-04-08 00:49:15,-74.17519659999999,4.592353500000001,Medellin Antioquia COL,-72.4884646,7.9072818,Manizales Caldas COL,969.0,299,-74.22253303502151,4.282038647965294,-72.4771775980177,8.077703944981124,2015,04,08,00,49,15
42457,44662,27857734,2015-04-08 00:26:47,-74.0997515,4.6902756,Pereira Risaralda COL,-75.4908208,5.0777852999999995,Medellin Antioquia COL,969.0,773,-74.22253303502151,4.282038647965294,-75.50286825151855,5.0741009147754434,2015,04,08,00,26,47
39993,42083,420787740,2015-04-08 00:14:27,-74.13286679999999,4.6006067999999996,Bogota Bogota COL,-75.56232022,6.27991868,Bogota Bogota COL,969.0,993,-74.22253303502151,4.282038647965294,-75.5963807304863,6.268681718686395,2015,04,08,00,14,27
44042,46329,60452195,2015-04-08 00:29:13,-74.06267220000001,4.6552136,Medellin Antioquia COL,-75.33574759999999,6.1744673,Bogota Bogota COL,969.0,1061,-74.22253303502151,4.282038647965294,-75.30451973589706,6.186549568008218,2015,04,08,00,29,13
39997,42087,66532366,2015-04-08 00:11:45,-74.10018620000001,4.6485864,Ibague Tolima COL,-74.1585468,4.6302462,Valle del Cauca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,11,45
40817,42953,2901791339,2015-04-08 00:45:27,-75.7534239,4.561791400000001,Bogota Bogota COL,-75.3932125,9.2888198,Bogota Bogota COL,295.0,160,-75.79947788144905,4.516741096724303,-75.44161534197444,9.324871476437524,2015,04,08,00,45,27
42441,44645,236887981,2015-04-08 00:17:26,-75.6554819,4.848102,Tunja Boyaca COL,-71.6345235,4.2634939,Medellin Antioquia COL,277.0,422,-75.6725524529833,4.840545087685683,-71.74217660546591,4.09915109799482,2015,04,08,00,17,26
40758,42892,175004184,2015-04-08 00:29:55,-74.0283324,4.7225421999999995,Medellin Antioquia COL,-74.0536321,4.733226,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,29,55
43826,46103,450454287,2015-04-08 00:14:37,-75.7351566,4.7940426,Bogota Bogota COL,-73.0416963,5.831086599999999,Medellin Antioquia COL,273.0,831,-75.65507420680916,4.784885575908646,-73.08201634917516,5.896645247280362,2015,04,08,00,14,37
42430,44634,716649709,2015-04-08 00:20:36,-74.15529620000001,4.6055919,Bogota Bogota COL,-74.2269508,4.7173759,Bogota Bogota COL,969.0,601,-74.22253303502151,4.282038647965294,-74.22939735785175,4.677094242905014,2015,04,08,00,20,36
41635,43802,1884622303,2015-04-08 00:08:21,-75.6193348,6.1642873,Bogota Bogota COL,-76.6376099,5.6858976,Bogota Bogota COL,1051.0,514,-75.61340139575776,6.17683217611409,-76.64983507832616,5.983291886261583,2015,04,08,00,08,21
40016,42108,223531294,2015-04-08 00:27:35,-74.0971271,4.693612,Bogota Bogota COL,-74.1393002,4.630629,Medellin Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,27,35
44401,46706,2315987917,2015-04-08 00:40:29,-75.1714305,4.434396400000001,Cali Valle del Cauca COL,-74.06813819999999,4.7107700999999995,Armenia Quindio COL,113.0,969,-75.2436355128686,4.478220611342182,-74.22253303502151,4.282038647965294,2015,04,08,00,40,29
42439,44643,2950538451,2015-04-08 00:34:28,-74.1202557,4.5117487999999994,Bogota COL,-73.11664329999999,7.111780499999999,Manizales Caldas COL,969.0,186,-74.22253303502151,4.282038647965294,-73.10826300553325,7.164240043543232,2015,04,08,00,34,28
44215,46512,180934465,2015-04-08 00:28:38,-75.57437220000001,6.251888500000001,Bogota COL,-75.64965227,4.56428341,Medellin Antioquia COL,993.0,287,-75.5963807304863,6.268681718686395,-75.71888712424135,4.488297554888304,2015,04,08,00,28,38
39860,41946,385381253,2015-04-08 00:20:37,-75.1999008,4.4600913,Bogota Bogota COL,-74.63444670000001,4.2058155,Medellin Antioquia COL,113.0,139,-75.2436355128686,4.478220611342182,-74.65473206263455,4.18424230733666,2015,04,08,00,20,37
40820,42956,2901791339,2015-04-08 00:23:04,-75.75345209999999,4.561771,Ibague Tolima COL,-75.61875520000001,6.165465,Medellin Antioquia COL,295.0,1051,-75.79947788144905,4.516741096724303,-75.61340139575776,6.17683217611409,2015,04,08,00,23,04
43780,46053,2763947469,2015-04-08 00:38:31,-74.0555619,4.69431,Bogota Bogota COL,-75.73680279999999,4.7950856,Monteria Cordoba COL,969.0,273,-74.22253303502151,4.282038647965294,-75.65507420680916,4.784885575908646,2015,04,08,00,38,31
42748,44965,2413466432,2015-04-08 00:19:53,-74.0836113,4.6701,Monteria Cordoba COL,-74.1971982,4.6037359,Manizales Caldas COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,19,53
42750,44967,2573082832,2015-04-08 00:00:17,-75.7446641,4.799616400000001,Bucaramanga Santander COL,-74.16244420000001,4.612284900000001,Bogota Bogota COL,273.0,969,-75.65507420680916,4.784885575908646,-74.22253303502151,4.282038647965294,2015,04,08,00,00,17
44190,46486,138914376,2015-04-08 00:27:31,-75.61828125,4.86344098,Ibague Tolima COL,-74.1658715,4.581442299999999,Bogota Bogota COL,285.0,969,-75.5460858568268,4.836444607682552,-74.22253303502151,4.282038647965294,2015,04,08,00,27,31
42769,44987,229065930,2015-04-08 00:18:28,-74.04935756,4.65004222,Bogota Bogota COL,-75.1468407,4.4039934999999995,Santander COL,969.0,113,-74.22253303502151,4.282038647965294,-75.2436355128686,4.478220611342182,2015,04,08,00,18,28
44485,46795,189996423,2015-04-08 00:25:41,-74.13031898,4.62862043,Armenia Quindio COL,-75.56948433,6.15892811,Bogota Bogota COL,969.0,1039,-74.22253303502151,4.282038647965294,-75.53948701836117,6.148782034613276,2015,04,08,00,25,41
43969,46253,1421814846,2015-04-08 00:57:35,-75.3989079,7.5857546000000005,Bogota COL,-75.89714709999998,8.7409203,Ibague Tolima COL,1101.0,660,-75.49650226731575,7.493110906643096,-75.9688997290892,8.604428643067479,2015,04,08,00,57,35
45044,47385,306953866,2015-04-08 00:03:03,-74.10465649999999,4.577958,Ibague Tolima COL,-74.0927866,4.735561,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,03,03
42773,44992,1961275147,2015-04-08 00:02:05,-75.50614540000001,5.055251999999999,Yopal Casanare COL,-76.6140795,2.4439906000000002,Bogota Bogota COL,773.0,715,-75.50286825151855,5.0741009147754434,-76.57848404395341,2.4426953998228957,2015,04,08,00,02,05
39719,41800,961571756,2015-04-08 00:47:05,-75.6424047,6.1731395,Santander COL,-73.3398684,5.5789372,Cordoba COL,993.0,800,-75.5963807304863,6.268681718686395,-73.37608770738173,5.517318046690576,2015,04,08,00,47,05
44189,46485,2950534023,2015-04-08 00:19:37,-75.65834699999999,6.181894799999999,Bogota Bogota COL,-74.067918,4.6486456,Bogota Bogota COL,993.0,969,-75.5963807304863,6.268681718686395,-74.22253303502151,4.282038647965294,2015,04,08,00,19,37
44489,46799,721204824,2015-04-08 00:05:11,-75.5144936,5.0468981,Bogota Bogota COL,-75.3789898,6.147125,Medellin Antioquia COL,798.0,1077,-75.45356891927017,4.925940516541658,-75.40401807182653,6.149001744385033,2015,04,08,00,05,11
41471,43634,1022792923,2015-04-08 00:42:08,-75.8364353,8.9623914,Tunja Boyaca COL,-74.7982407,7.5971635,Sogamoso Boyaca COL,686.0,1037,-75.90014362912513,8.994143120308793,-74.65147936093373,7.693417141587872,2015,04,08,00,42,08
41466,43629,89953685,2015-04-08 00:17:41,-74.07050472,4.696682599999999,Tulua Valle del Cauca COL,-74.03865041,4.69508274,Bucaramanga Santander COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,17,41
42787,45006,991065890,2015-04-08 00:32:03,-74.1325942,4.5853722,Quibdo Choco COL,-74.10187579999999,4.7047475,Medellin Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,32,03
39706,41787,932990305,2015-04-08 00:56:12,-75.24996995,2.93840746,Bogota Bogota COL,-74.0886054,4.7333222,Bogota Bogota COL,477.0,969,-75.29692926897057,3.035986213792796,-74.22253303502151,4.282038647965294,2015,04,08,00,56,12
44073,46363,239900530,2015-04-08 00:40:31,-74.077872,4.632561099999999,Bogota Bogota COL,-74.1299006,4.6563852,Bucaramanga Santander COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,40,31
39666,41744,2432921238,2015-04-08 00:20:01,-74.8152248,4.2998867999999995,Armenia Quindio COL,-74.0766448,4.6273428,Bogota Bogota COL,579.0,969,-74.81659207461449,4.35003584377921,-74.22253303502151,4.282038647965294,2015,04,08,00,20,01
45558,47919,119471290,2015-04-08 00:03:39,-75.58586190000001,6.166792299999999,Bogota Bogota COL,-75.639174,4.6165641,Ibague Tolima COL,1039.0,290,-75.53948701836117,6.148782034613276,-75.66835753697072,4.607251948968327,2015,04,08,00,03,39
39671,41750,553657442,2015-04-08 00:57:05,-73.4905426,7.3924458,Bucaramanga Santander COL,-75.59267059999999,6.1618138,Ibague Tolima COL,252.0,1039,-73.56608492917609,7.426111989326897,-75.53948701836117,6.148782034613276,2015,04,08,00,57,05
42815,45034,295475222,2015-04-08 00:23:42,-74.08920418,4.59194741,Tulua Valle del Cauca COL,-74.17355,4.6500859000000005,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,23,42
39677,41756,2661273198,2015-04-08 00:40:11,-74.13758259999999,4.6537204,Cali Valle del Cauca COL,-75.6640393,4.8388245,Monteria Cordoba COL,969.0,277,-74.22253303502151,4.282038647965294,-75.6725524529833,4.840545087685683,2015,04,08,00,40,11
39678,41757,703573669,2015-04-08 00:35:55,-75.5500098,6.3445383,Bogota Bogota COL,-73.3395804,8.2270015,Bogota Bogota COL,1011.0,323,-75.59216402524953,6.359544307473867,-73.39009153569576,8.211895734150858,2015,04,08,00,35,55
42744,44961,2772282660,2015-04-08 00:36:57,-72.64787249999999,7.3796648000000005,Pamplona Norte de Santander COL,-74.09471562,4.58097959,Bogota Bogota COL,324.0,969,-72.67659541204858,7.36747877342671,-74.22253303502151,4.282038647965294,2015,04,08,00,36,57
45289,47646,439422546,2015-04-08 00:04:02,-75.4999628,5.0620079,Bogota Bogota COL,-73.11068076,7.07007811,Bogota Bogota COL,773.0,218,-75.50286825151855,5.0741009147754434,-73.06827337011991,7.08294837631658,2015,04,08,00,04,02
39688,41767,2778494548,2015-04-08 00:36:06,-74.03040809999999,4.7387373,Pereira Risaralda COL,-74.11942906,4.60075794,Girardot Cundinamarca COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,36,06
42804,45023,2514176412,2015-04-08 00:16:43,-74.1608561,4.5906652999999995,Pereira Risaralda COL,-74.06470429,4.73285837,Armenia Quindio COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,16,43
44074,46364,623951387,2015-04-08 00:07:46,-76.51850335,3.38672878,Bogota Bogota COL,-74.1282498,4.6423276,Bogota COL,71.0,969,-76.58320023625186,3.410623389208069,-74.22253303502151,4.282038647965294,2015,04,08,00,07,46
40903,43044,971289631,2015-04-08 00:39:09,-76.4896858,3.4881277,Monteria Cordoba COL,-75.89764579999999,8.735720800000001,Medellin Antioquia COL,71.0,660,-76.58320023625186,3.410623389208069,-75.9688997290892,8.604428643067479,2015,04,08,00,39,09
44492,46802,16799314,2015-04-08 00:37:07,-74.06961559999999,4.634891099999999,Bogota Bogota COL,-74.16729685,4.61186835,Sonson Antioquia COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,37,07
42795,45014,3106805405,2015-04-08 00:54:32,-74.10745809999999,4.754736900000001,Sogamoso Boyaca COL,-74.151912,4.6297176,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,54,32
42806,45025,119471290,2015-04-08 00:19:43,-75.5827343,6.1657842,Bogota Bogota COL,-74.14361932,4.58751283,Popayan Cauca COL,1039.0,969,-75.53948701836117,6.148782034613276,-74.22253303502151,4.282038647965294,2015,04,08,00,19,43
40070,42164,239148147,2015-04-08 00:33:47,-76.1566465,4.41430495,Bogota Bogota COL,-77.2969822,1.2267946,Medellin Antioquia COL,101.0,339,-76.16140240859427,4.441881375824863,-77.19673084145515,1.03824745785397,2015,04,08,00,33,47
44071,46361,1636447244,2015-04-08 00:56:06,-76.51475119999999,3.3726292,Bogota Bogota COL,-74.0520235,4.7465196,Pereira Risaralda COL,71.0,969,-76.58320023625186,3.410623389208069,-74.22253303502151,4.282038647965294,2015,04,08,00,56,06
44476,46786,2424592262,2015-04-08 00:56:38,-74.076814,4.5957067,Bogota Bogota COL,-75.6577075,4.8332586,Armenia Quindio COL,969.0,277,-74.22253303502151,4.282038647965294,-75.6725524529833,4.840545087685683,2015,04,08,00,56,38
42595,44807,262804917,2015-04-08 00:30:28,-74.0680778,4.5993996,Popayan Cauca COL,-74.0296813,4.7277081,Pereira Risaralda COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,30,28
41575,43742,2408299545,2015-04-08 00:35:47,-75.6423989,4.5223907,Medellin Antioquia COL,-74.114796,4.7542913,Medellin Antioquia COL,289.0,969,-75.68060390834364,4.4539123249439,-74.22253303502151,4.282038647965294,2015,04,08,00,35,47
42600,44812,383257871,2015-04-08 00:48:28,-74.1835604,4.6150043,Valle del Cauca COL,-74.08901440000001,4.574631299999999,Bogota Bogota COL,969.0,969,-74.22253303502151,4.282038647965294,-74.22253303502151,4.282038647965294,2015,04,08,00,48,28
